sample_idx,session_index,frame_index,true_x_m,true_y_m,est_x_m,est_y_m,r_dev0_m,r_dev1_m,rmse_xy_m
2881,58,11,0.6,-0.4,0.44819898903369904,0.0,0.30517578125,1.373291015625,0.4278358878476548
2882,58,12,0.6,-0.4,-0.7136222939627808,-0.4807916503089115,1.678466796875,1.373291015625,1.316104411494649
2883,58,13,0.6,-0.4,-0.5948417367628442,-0.5948417367628442,1.52587890625,1.52587890625,1.2106238384796542
2884,58,14,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2885,58,15,0.6,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.000643952936839
2886,58,16,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2887,58,17,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2888,58,18,0.6,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.000643952936839
2889,58,19,0.6,-0.4,-0.7136222939627808,-0.4807916503089115,1.678466796875,1.373291015625,1.316104411494649
2890,58,20,0.6,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.000643952936839
2891,58,21,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2892,58,22,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2893,58,23,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2894,58,24,0.6,-0.4,-0.7136222939627808,-0.4807916503089115,1.678466796875,1.373291015625,1.316104411494649
2895,58,25,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2896,58,26,0.6,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.000643952936839
2897,58,27,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2898,58,28,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2899,58,29,0.6,-0.4,-0.7136222939627808,-0.4807916503089115,1.678466796875,1.373291015625,1.316104411494649
2900,58,30,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2901,58,31,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2902,58,32,0.6,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.000643952936839
2903,58,33,0.6,-0.4,0.44819898903369904,0.0,0.30517578125,1.373291015625,0.4278358878476548
2904,58,34,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2905,58,35,0.6,-0.4,-0.5948417367628442,-0.5948417367628442,1.52587890625,1.52587890625,1.2106238384796542
2906,58,36,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2907,58,37,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2908,58,38,0.6,-0.4,0.41909515857696533,-0.1841380659880812,0.457763671875,1.373291015625,0.28164327828950453
2909,58,39,0.6,-0.4,0.5587935447692871,0.0,0.30517578125,1.52587890625,0.40211686355173015
2910,58,40,0.6,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.123757002786655
2911,58,41,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2912,58,42,0.6,-0.4,0.44819898903369904,0.0,0.30517578125,1.373291015625,0.4278358878476548
2913,58,43,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2914,58,44,0.6,-0.4,0.5296897143125534,0.0,0.457763671875,1.52587890625,0.40613241224193175
2915,58,45,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2916,58,46,0.6,-0.4,0.5296897143125534,0.0,0.457763671875,1.52587890625,0.40613241224193175
2917,58,47,0.6,-0.4,0.44819898903369904,0.0,0.30517578125,1.373291015625,0.4278358878476548
2918,58,48,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2919,58,49,0.6,-0.4,-0.8305732836122353,-0.7199787278766476,1.52587890625,1.373291015625,1.4659216575515388
2920,59,0,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2921,59,1,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2922,59,2,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2923,59,3,0.8,-0.4,-3.29947491671217,-0.7997945844869125,3.510986722481264,1.52587890625,4.118923439751863
2924,59,4,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2925,59,5,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2926,59,6,0.8,-0.4,-3.6301898483447275,-0.39966466764728725,3.96728515625,1.678466796875,4.430189861035807
2927,59,7,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2928,59,8,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2929,59,9,0.8,-0.4,-3.304273215293346,-0.7919455892970504,3.5181837559348548,1.52587890625,4.122945545449732
2930,59,10,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2931,59,11,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2932,59,12,0.8,-0.4,-3.3027834433758567,-0.7943939427037721,3.5159443168552933,1.52587890625,4.121696078713286
2933,59,13,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2934,59,14,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2935,59,15,0.8,-0.4,-3.226993383872079,-0.6167782823109865,3.5109526655653895,1.373291015625,4.032823891199714
2936,59,16,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2937,59,17,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2938,59,18,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2939,59,19,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2940,59,20,0.8,-0.4,-3.3000505672808105,-0.7988585350683437,3.5118477423414256,1.52587890625,4.119405634949848
2941,59,21,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2942,59,22,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2943,59,23,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2944,59,24,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2945,59,25,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2946,59,26,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2947,59,27,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2948,59,28,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2949,59,29,0.8,-0.4,-3.3173428502935574,-0.7700092540477321,3.538027815255556,1.52587890625,4.1339350496765706
2950,59,30,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2951,59,31,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2952,59,32,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2953,59,33,0.8,-0.4,-3.230938841793748,-0.6088659798016401,3.5177009056434545,1.373291015625,4.036346484607091
2954,59,34,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2955,59,35,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2956,59,36,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2957,59,37,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2958,59,38,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2959,59,39,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2960,59,40,0.8,-0.4,-3.230352191400782,-0.6100505706182412,3.516693716650131,1.373291015625,4.03582210075545
2961,59,41,0.8,-0.4,-3.303644084001388,-0.7929807934539643,3.5172374953546135,1.52587890625,4.122417818730083
2962,59,42,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2963,59,43,0.8,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.199190523562669
2964,59,44,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2965,59,45,0.8,-0.4,-3.312972247966873,-0.777438301479618,3.531351330933771,1.52587890625,4.130254275945912
2966,59,46,0.8,-0.4,-3.2330602275851703,-0.6045582591809947,3.5213542973141814,1.373291015625,4.0382445295856595
2967,59,47,0.8,-0.4,-3.301868168250317,-0.7958930261255355,3.5145706715099396,1.52587890625,4.1209287494253095
2968,59,48,0.8,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.323445031715843
2969,60,0,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2970,60,1,1.0,-0.4,-3.226318415322533,-0.6181192100535122,3.509804130528145,1.373291015625,4.231943210569907
2971,60,2,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
2972,60,3,1.0,-0.4,-3.2280714144843983,-0.6146290055982023,3.512790607073119,1.373291015625,4.233515500860269
2973,60,4,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2974,60,5,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2975,60,6,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
2976,60,7,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2977,60,8,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2978,60,9,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2979,60,10,1.0,-0.4,-3.2993471585671634,-0.8000021237860167,3.510795718304226,1.52587890625,4.317914738495061
2980,60,11,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2981,60,12,1.0,-0.4,-3.230731675667055,-0.6092846265138377,3.5173450797738366,1.373291015625,4.235904928865567
2982,60,13,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2983,60,14,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
2984,60,15,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
2985,60,16,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2986,60,17,1.0,-0.4,-3.2270928220620156,-0.616580424308318,3.511122015056033,1.373291015625,4.232637570891439
2987,60,18,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2988,60,19,1.0,-0.4,-3.2331128495385864,-0.604450919346782,3.5214451485666456,1.373291015625,4.238047259688173
2989,60,20,1.0,-0.4,-3.3036818592805686,-0.7929186883416577,3.5172942896912027,1.52587890625,4.321581034939502
2990,60,21,1.0,-0.4,-3.238178411192534,-0.5940054171916926,3.5302436445094987,1.373291015625,4.242616450611367
2991,60,22,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2992,60,23,1.0,-0.4,-3.230669621453716,-0.6094099576043304,3.5172385288737367,1.373291015625,4.235849144650359
2993,60,24,1.0,-0.4,-3.2414743949677343,-0.5870856327963081,3.5360264792959417,1.373291015625,4.2455984356938075
2994,60,25,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2995,60,26,1.0,-0.4,-3.2409977334895066,-0.5880925429473294,3.5351872617677635,1.373291015625,4.245166731728628
2996,60,27,1.0,-0.4,-3.2284252497045065,-0.613921509221469,3.513394822038721,1.373291015625,4.233833074702663
2997,60,28,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
2998,60,29,1.0,-0.4,-3.3050513102773706,-0.7906627056349731,3.519355176038402,1.52587890625,4.322740350020452
2999,60,30,1.0,-0.4,-3.230041537044882,-0.6106766990319907,3.516160912934434,1.373291015625,4.235284651194066
3000,60,31,1.0,-0.4,-3.2383900098359883,-0.593564147447237,3.5306134967100764,1.373291015625,4.24280767354054
3001,60,32,1.0,-0.4,-3.229816286729775,-0.6111301943862143,3.51577481971906,1.373291015625,4.235082263482733
3002,60,33,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
3003,60,34,1.0,-0.4,-3.23131879335511,-0.6080972313099778,3.5183539420838366,1.373291015625,4.236432837739673
3004,60,35,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
3005,60,36,1.0,-0.4,-3.299732310356023,-0.7993762305418457,3.5113716345319257,1.52587890625,4.318240302975433
3006,60,37,1.0,-0.4,-3.2266468706330516,-0.6174671395001389,3.5103628214371225,1.373291015625,4.232237673594731
3007,60,38,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
3008,60,39,1.0,-0.4,-3.301641399376572,-0.7962638406757492,3.514230594503154,1.52587890625,4.319854599434746
3009,60,40,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
3010,60,41,1.0,-0.4,-3.2298328865186337,-0.6110967884333788,3.515803266102551,1.373291015625,4.235097177392916
3011,60,42,1.0,-0.4,-3.3701225375210693,0.09323328683024057,3.96728515625,1.373291015625,4.397868809797191
3012,60,43,1.0,-0.4,-3.517012810591069,-0.16425154197534753,3.96728515625,1.52587890625,4.523160627979602
3013,60,44,1.0,-0.4,-3.3000521789532327,-0.7988559122505443,3.5118501538860474,1.52587890625,4.318510713250305
3014,60,45,1.0,-0.4,-3.3053237545935144,-0.7902128398302495,3.5197656307759697,1.52587890625,4.322971049201646
3015,60,46,1.0,-0.4,-3.2313483017674027,-0.6080374769131243,3.5184046829512745,1.373291015625,4.236459375784248
3016,60,47,1.0,-0.4,-3.3005187955262523,-0.7980960462385729,3.5125485667374643,1.52587890625,4.318905228493136
3017,60,48,1.0,-0.4,-3.30620123104081,-0.7887615486103317,3.521088633684278,1.52587890625,4.323714211635095
3018,61,0,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3019,61,1,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3020,61,2,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3021,61,3,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3022,61,4,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3023,61,5,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3024,61,6,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3025,61,7,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3026,61,8,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3027,61,9,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3028,61,10,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3029,61,11,-0.5,-0.3,-0.529466004660655,-0.40722991674237385,1.678466796875,1.52587890625,0.11120476822168271
3030,61,12,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3031,61,13,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3032,61,14,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3033,61,15,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3034,61,16,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3035,61,17,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3036,61,18,-0.5,-0.3,-0.33343883737433877,-0.19956121727336373,1.8310546875,1.678466796875,0.1945008225453569
3037,61,19,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3038,61,20,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3039,61,21,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3040,61,22,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3041,61,23,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3042,61,24,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3043,61,25,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3044,61,26,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3045,61,27,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3046,61,28,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3047,61,29,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3048,61,30,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3049,61,31,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3050,61,32,-0.5,-0.3,-0.33343883737433877,-0.19956121727336373,1.8310546875,1.678466796875,0.1945008225453569
3051,61,33,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3052,61,34,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3053,61,35,-0.5,-0.3,-0.33343883737433877,-0.19956121727336373,1.8310546875,1.678466796875,0.1945008225453569
3054,61,36,-0.5,-0.3,-0.7136222939627808,-0.4807916503089115,1.678466796875,1.373291015625,0.27985729452587166
3055,61,37,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3056,61,38,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3057,61,39,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3058,61,40,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3059,61,41,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3060,61,42,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3061,61,43,-0.5,-0.3,-0.6810296326875687,-1.5340956383528563,1.678466796875,0.30517578125,1.2473025986153239
3062,61,44,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3063,61,45,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3064,61,46,-0.5,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.3762343412617841
3065,61,47,-0.5,-0.3,-0.6579460686765483,-0.29123780492170404,1.8310546875,1.373291015625,0.15818892715031294
3066,61,48,-0.5,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.06399829065397786
3067,61,49,-0.5,-0.3,-0.33343883737433877,-0.19956121727336373,1.8310546875,1.678466796875,0.1945008225453569
3068,62,0,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3069,62,1,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3070,62,2,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3071,62,3,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3072,62,4,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3073,62,5,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3074,62,6,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3075,62,7,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3076,62,8,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3077,62,9,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3078,62,10,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3079,62,11,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3080,62,12,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3081,62,13,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3082,62,14,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3083,62,15,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3084,62,16,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3085,62,17,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3086,62,18,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3087,62,19,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3088,62,20,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3089,62,21,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3090,62,22,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3091,62,23,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3092,62,24,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3093,62,25,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3094,62,26,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3095,62,27,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3096,62,28,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3097,62,29,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3098,62,30,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3099,62,31,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3100,62,32,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3101,62,33,-0.4,-0.3,-0.78580342233181,-1.6538664547258155,1.8310546875,0.457763671875,1.4077637081253322
3102,62,34,-0.4,-0.3,-0.78580342233181,-1.6538664547258155,1.8310546875,0.457763671875,1.4077637081253322
3103,62,35,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3104,62,36,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3105,62,37,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3106,62,38,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3107,62,39,-0.4,-0.3,-0.78580342233181,-1.6538664547258155,1.8310546875,0.457763671875,1.4077637081253322
3108,62,40,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3109,62,41,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3110,62,42,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3111,62,43,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3112,62,44,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3113,62,45,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3114,62,46,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3115,62,47,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3116,62,48,-0.4,-0.3,-0.8149072527885437,-1.6397217562648705,1.8310546875,0.30517578125,1.4024986319515487
3117,63,0,-0.3,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.20277072729898918
3118,63,1,-0.3,-0.3,-0.492550466606825,-0.23643675858756885,1.8310546875,1.52587890625,0.20277072729898918
