sample_idx,session_index,frame_index,true_x_m,true_y_m,true_subregion_id,pred_subregion_id,region_correct,region_topk_hit,topk_ids,topk_probs,est_x_m,est_y_m,est_x_top1_m,est_y_top1_m,est_x_oracle_m,est_y_oracle_m,rmse_xy_m,rmse_xy_top1_m,rmse_xy_oracle_m
548,11,2,-1.0,-0.8,0,11,0,0,"11,8,13","0.397673,0.330054,0.272273",-0.2382066696882248,-0.01887834072113037,-0.2382066696882248,-0.01887834072113037,-0.2889271378517151,-0.10421581566333771,1.0910912540672664,1.0910912540672664,0.9948568974766111
549,11,3,-1.0,-0.8,0,11,0,0,"11,8,15","0.446943,0.301115,0.251941",-0.2611601948738098,-0.01063956692814827,-0.2611601948738098,-0.01063956692814827,-0.31574755907058716,-0.07624687254428864,1.081191079753384,1.081191079753384,0.9960020042247821
550,11,4,-1.0,-0.8,0,8,0,0,"8,13,11","0.420754,0.296555,0.282690",-0.2370646446943283,-0.04762211814522743,-0.2370646446943283,-0.04762211814522743,-0.28407132625579834,-0.14315472543239594,1.071514271244049,1.071514271244049,0.9715964082945772
551,11,5,-1.0,-0.8,0,11,0,0,"11,15,8","0.513679,0.271178,0.215143",-0.2443210929632187,0.012892138212919235,-0.2443210929632187,0.012892138212919235,-0.3028619885444641,-0.059851378202438354,1.10988478632184,1.10988478632184,1.016770076942181
552,11,6,-1.0,-0.8,0,8,0,0,"8,11,13","0.409764,0.332152,0.258084",-0.22626729309558868,0.005546204745769501,-0.22626729309558868,0.005546204745769501,-0.26269465684890747,-0.06709005683660507,1.1169453834964094,1.1169453834964094,1.039603844657628
553,11,7,-1.0,-0.8,0,11,0,0,"11,8,13","0.405873,0.335917,0.258210",-0.24220924079418182,-0.006662383675575256,-0.24220924079418182,-0.006662383675575256,-0.28456515073776245,-0.08037334680557251,1.0971013664256601,1.0971013664256601,1.0147460487859479
554,11,8,-1.0,-0.8,0,8,0,0,"8,13,12","0.452405,0.319867,0.227728",-0.25232040882110596,0.04397759214043617,-0.25232040882110596,0.04397759214043617,-0.2699933648109436,-0.034428611397743225,1.1275295770402685,1.1275295770402685,1.0578323300346022
555,11,9,-1.0,-0.8,0,11,0,0,"11,15,8","0.546098,0.283016,0.170886",-0.2249384969472885,-0.00544145330786705,-0.2249384969472885,-0.00544145330786705,-0.28879672288894653,-0.08213089406490326,1.1099746022481067,1.1099746022481067,1.0105177656179811
556,11,10,-1.0,-0.8,0,8,0,0,"8,13,9","0.440430,0.310492,0.249077",-0.24969930946826935,-0.03526907414197922,-0.24969930946826935,-0.03526907414197922,-0.2897372245788574,-0.13126613199710846,1.0713377222781142,1.0713377222781142,0.9755399511875734
557,11,11,-1.0,-0.8,0,11,0,0,"11,8,13","0.438155,0.298278,0.263567",-0.2551155686378479,-0.014590367674827576,-0.2551155686378479,-0.014590367674827576,-0.30407553911209106,-0.08474359661340714,1.082460672096164,1.082460672096164,0.9979491860048042
558,11,12,-1.0,-0.8,0,8,0,0,"8,11,13","0.427566,0.290597,0.281837",-0.2200779765844345,-0.031617775559425354,-0.2200779765844345,-0.031617775559425354,-0.26354455947875977,-0.1299813687801361,1.0948468410900565,1.0948468410900565,0.9956362699575956
559,11,13,-1.0,-0.8,0,8,0,0,"8,13,9","0.449821,0.344088,0.206091",-0.23487649857997894,-0.03012203797698021,-0.23487649857997894,-0.03012203797698021,-0.26529860496520996,-0.11987785995006561,1.0854151504534804,1.0854151504534804,1.0011754417943786
560,11,14,-1.0,-0.8,0,8,0,0,"8,11,13","0.413823,0.336327,0.249850",-0.22688017785549164,-0.012680843472480774,-0.22688017785549164,-0.012680843472480774,-0.2663741707801819,-0.08593408763408661,1.103442664404436,1.103442664404436,1.0237660789953094
561,11,15,-1.0,-0.8,0,8,0,0,"8,13,11","0.374461,0.327026,0.298513",-0.25996899604797363,0.0019629374146461487,-0.25996899604797363,0.0019629374146461487,-0.2995010018348694,-0.07168039679527283,1.0912334488078028,1.0912334488078028,1.0105188226068047
562,11,16,-1.0,-0.8,0,11,0,0,"11,8,13","0.366365,0.343983,0.289652",-0.22917015850543976,-0.02735050395131111,-0.22917015850543976,-0.02735050395131111,-0.2770954966545105,-0.10940627753734589,1.091405464656844,1.091405464656844,0.9997552752859142
563,11,17,-1.0,-0.8,0,11,0,0,"11,13,8","0.431348,0.287015,0.281637",-0.24828888475894928,-0.020378369837999344,-0.24828888475894928,-0.020378369837999344,-0.2980007529258728,-0.11134275794029236,1.0829956080212881,1.0829956080212881,0.9833878888485074
564,11,18,-1.0,-0.8,0,11,0,0,"11,15,8","0.504525,0.292091,0.203384",-0.24823661148548126,-0.0054356977343559265,-0.24823661148548126,-0.0054356977343559265,-0.30394405126571655,-0.06952746212482452,1.0938375668926905,1.0938375668926905,1.0090014927432878
565,11,19,-1.0,-0.8,0,4,0,0,"4,8,9","0.347314,0.345682,0.307004",-0.30592936277389526,-0.013187333941459656,-0.30592936277389526,-0.013187333941459656,-0.33634036779403687,-0.07313063740730286,1.049194081631039,1.049194081631039,0.9842678383934264
566,11,20,-1.0,-0.8,0,8,0,0,"8,11,13","0.360273,0.334275,0.305452",-0.21654151380062103,-0.030133288353681564,-0.21654151380062103,-0.030133288353681564,-0.2672843337059021,-0.12324415147304535,1.0984088279410988,1.0984088279410988,0.997432065931431
567,11,21,-1.0,-0.8,0,8,0,0,"8,13,11","0.349054,0.339102,0.311845",-0.22369013726711273,-0.02390768937766552,-0.22369013726711273,-0.02390768937766552,-0.26965075731277466,-0.11736544966697693,1.097714114687184,1.097714114687184,0.9996999277794173
568,11,22,-1.0,-0.8,0,8,0,0,"8,13,11","0.385434,0.350759,0.263808",-0.265816867351532,-0.01584869623184204,-0.265816867351532,-0.01584869623184204,-0.3021240830421448,-0.10560733079910278,1.0742058180194427,1.0742058180194427,0.9844856395650035
569,11,23,-1.0,-0.8,0,11,0,0,"11,8,13","0.349174,0.342460,0.308366",-0.18728631734848022,0.004912354052066803,-0.18728631734848022,0.004912354052066803,-0.24215953052043915,-0.10238559544086456,1.1438476418101473,1.1438476418101473,1.0300427343704717
570,11,24,-1.0,-0.8,0,11,0,0,"11,8,13","0.374065,0.359900,0.266035",-0.2719876170158386,-0.015832528471946716,-0.2719876170158386,-0.015832528471946716,-0.3212352395057678,-0.0899098664522171,1.0700096509756245,1.0700096509756245,0.9823184808659056
571,11,25,-1.0,-0.8,0,8,0,0,"8,13,9","0.490030,0.306412,0.203558",-0.23714829981327057,-0.06865569949150085,-0.23714829981327057,-0.06865569949150085,-0.2662714123725891,-0.17589637637138367,1.0567909927530843,1.0567909927530843,0.9632564421420107
572,11,26,-1.0,-0.8,0,8,0,0,"8,11,13","0.367003,0.362892,0.270106",-0.20819278061389923,0.004312679171562195,-0.20819278061389923,0.004312679171562195,-0.24882753193378448,-0.082635298371315,1.128661844197847,1.128661844197847,1.0386877258943141
573,11,27,-1.0,-0.8,0,11,0,0,"11,8,13","0.381532,0.352075,0.266393",-0.24697498977184296,-0.028707269579172134,-0.24697498977184296,-0.028707269579172134,-0.29595255851745605,-0.12241794168949127,1.077932809607877,1.077932809607877,0.9771388056987717
574,11,28,-1.0,-0.8,0,11,0,0,"11,8,15","0.440273,0.326078,0.233649",-0.25089722871780396,-0.008857235312461853,-0.25089722871780396,-0.008857235312461853,-0.2968941926956177,-0.07962889969348907,1.0895236739328373,1.0895236739328373,1.0066242091376307
575,11,29,-1.0,-0.8,0,11,0,0,"11,15,8","0.491003,0.257136,0.251861",-0.2402680367231369,-0.008726004511117935,-0.2402680367231369,-0.008726004511117935,-0.2957068085670471,-0.08080162107944489,1.0969535960839256,1.0969535960839256,1.0066157199948589
576,11,30,-1.0,-0.8,0,13,0,0,"13,8,12","0.413039,0.364688,0.222273",-0.22455187141895294,-0.01641075685620308,-0.22455187141895294,-0.01641075685620308,-0.2613763213157654,-0.12068071961402893,1.1024209278177355,1.1024209278177355,1.0035136388794847
577,11,31,-1.0,-0.8,0,8,0,0,"8,13,9","0.415574,0.351655,0.232772",-0.23021070659160614,-0.023754872381687164,-0.23021070659160614,-0.023754872381687164,-0.2655071020126343,-0.11946021020412445,1.0932209540606899,1.0932209540606899,1.0013062581894179
578,11,32,-1.0,-0.8,0,8,0,0,"8,11,13","0.382028,0.341750,0.276222",-0.24035538733005524,-0.0513501912355423,-0.24035538733005524,-0.0513501912355423,-0.28396111726760864,-0.14787092804908752,1.0665535493924012,1.0665535493924012,0.9684957449923102
579,11,33,-1.0,-0.8,0,11,0,0,"11,8,15","0.497737,0.252844,0.249420",-0.26332002878189087,-0.0187644325196743,-0.26332002878189087,-0.0187644325196743,-0.3212513327598572,-0.08898098021745682,1.073790664836597,1.073790664836597,0.9829790434046897
580,11,34,-1.0,-0.8,0,11,0,0,"11,8,13","0.370704,0.329145,0.300151",-0.2548232674598694,-0.020377684384584427,-0.2548232674598694,-0.020377684384584427,-0.29943108558654785,-0.09455917775630951,1.0784708237707352,1.0784708237707352,0.9942049876812613
581,11,35,-1.0,-0.8,0,8,0,0,"8,13,9","0.413813,0.361287,0.224899",-0.28226423263549805,-0.011820364743471146,-0.28226423263549805,-0.011820364743471146,-0.3103722929954529,-0.1096421331167221,1.0660073964037142,1.0660073964037142,0.9757972938248902
582,11,36,-1.0,-0.8,0,8,0,0,"8,13,9","0.438103,0.308146,0.253751",-0.2570388913154602,-0.02384355291724205,-0.2570388913154602,-0.02384355291724205,-0.2890077233314514,-0.11602050065994263,1.0744347534242789,1.0744347534242789,0.9865789238574892
583,11,37,-1.0,-0.8,0,8,0,0,"8,13,9","0.414721,0.358327,0.226952",-0.26210862398147583,-0.0434550866484642,-0.26210862398147583,-0.0434550866484642,-0.29730111360549927,-0.14665617048740387,1.0568083500429932,1.0568083500429932,0.9595018939544913
584,11,38,-1.0,-0.8,0,11,0,0,"11,8,13","0.428459,0.348196,0.223344",-0.22255240380764008,0.0032328926026821136,-0.22255240380764008,0.0032328926026821136,-0.26896148920059204,-0.07232397049665451,1.1178585977591937,1.1178585977591937,1.0314696835998476
585,11,39,-1.0,-0.8,0,11,0,0,"11,8,13","0.470439,0.287703,0.241858",-0.24891500174999237,-0.023338647559285164,-0.24891500174999237,-0.023338647559285164,-0.30424273014068604,-0.10082743316888809,1.0804311782669243,1.0804311782669243,0.9863673031742749
586,11,40,-1.0,-0.8,0,11,0,0,"11,8,15","0.424899,0.312448,0.262653",-0.20773784816265106,0.036755096167325974,-0.20773784816265106,0.036755096167325974,-0.2519679665565491,-0.0393100306391716,1.1523187094705776,1.1523187094705776,1.0668651051298483
587,11,41,-1.0,-0.8,0,11,0,0,"11,8,13","0.430044,0.331068,0.238888",-0.24036665260791779,-0.027090180665254593,-0.24036665260791779,-0.027090180665254593,-0.295274019241333,-0.11001856625080109,1.0837123286620711,1.0837123286620711,0.9862621795825212
588,11,42,-1.0,-0.8,0,8,0,0,"8,13,11","0.409889,0.347968,0.242144",-0.22259767353534698,-0.03278956562280655,-0.22259767353534698,-0.03278956562280655,-0.2691769599914551,-0.130889892578125,1.09222993358079,1.09222993358079,0.9908635888261534
589,11,43,-1.0,-0.8,0,8,0,0,"8,11,13","0.353754,0.344891,0.301355",-0.2148815542459488,-0.023311253637075424,-0.2148815542459488,-0.023311253637075424,-0.26591843366622925,-0.11674365401268005,1.104380542471692,1.104380542471692,1.0028534191809821
590,11,44,-1.0,-0.8,0,8,0,0,"8,13,11","0.367704,0.322139,0.310157",-0.2345731109380722,-0.0190562941133976,-0.2345731109380722,-0.0190562941133976,-0.27869486808776855,-0.10758709907531738,1.093504181182185,1.093504181182185,0.9998583493124694
591,11,45,-1.0,-0.8,0,8,0,0,"8,13,9","0.409313,0.357867,0.232819",-0.2745431661605835,-0.00805911049246788,-0.2745431661605835,-0.00805911049246788,-0.30786842107772827,-0.10476893186569214,1.0739916155344473,1.0739916155344473,0.9810159838864031
592,11,46,-1.0,-0.8,0,9,0,0,"9,8,13","0.525423,0.333381,0.141196",-0.2572302222251892,0.02406139299273491,-0.2572302222251892,0.02406139299273491,-0.26878607273101807,-0.05093313753604889,1.1094071039058515,1.1094071039058515,1.0467927072127106
593,11,47,-1.0,-0.8,0,8,0,0,"8,13,11","0.388842,0.317705,0.293454",-0.20729872584342957,-0.0008544661104679108,-0.20729872584342957,-0.0008544661104679108,-0.2496413141489029,-0.09692785143852234,1.1256148961279056,1.1256148961279056,1.0282745759353569
594,11,48,-1.0,-0.8,0,11,0,0,"11,8,15","0.453330,0.316313,0.230356",-0.23977114260196686,0.005016684532165527,-0.23977114260196686,0.005016684532165527,-0.28853893280029297,-0.06476941704750061,1.1072487426029796,1.1072487426029796,1.0231035432690174
595,11,49,-1.0,-0.8,0,8,0,0,"8,13,11","0.397766,0.314968,0.287266",-0.20529404282569885,0.00016118958592414856,-0.20529404282569885,0.00016118958592414856,-0.24242745339870453,-0.08253401517868042,1.1277479717063932,1.1277479717063932,1.0433952284439478
596,12,0,-0.8,-0.8,0,8,0,0,"8,11,9","0.438243,0.369490,0.192267",-0.24544657766819,-0.08164095133543015,-0.24544657766819,-0.08164095133543015,-0.3005896210670471,-0.15823200345039368,0.9075071465383558,0.9075071465383558,0.8131893309563593
597,12,1,-0.8,-0.8,0,8,0,0,"8,11,9","0.433821,0.358666,0.207513",-0.23056699335575104,-0.06883224844932556,-0.23056699335575104,-0.06883224844932556,-0.27684515714645386,-0.13406193256378174,0.9267471229864046,0.9267471229864046,0.846855654324752
598,12,2,-0.8,-0.8,0,8,0,0,"8,9,13","0.468021,0.300610,0.231369",-0.2633693218231201,-0.0466294139623642,-0.2633693218231201,-0.0466294139623642,-0.28796058893203735,-0.12859845161437988,0.9249539040769917,0.9249539040769917,0.8443721914306714
599,12,3,-0.8,-0.8,0,8,0,0,"8,11,9","0.506841,0.282439,0.210720",-0.2343413382768631,-0.05075695738196373,-0.2343413382768631,-0.05075695738196373,-0.28415584564208984,-0.13304167985916138,0.9387943643279624,0.9387943643279624,0.8431658154777842
600,12,4,-0.8,-0.8,0,8,0,0,"8,13,11","0.428980,0.296406,0.274614",-0.24336113035678864,-0.026938367635011673,-0.24336113035678864,-0.026938367635011673,-0.2788034677505493,-0.11029836535453796,0.9526127852556319,0.9526127852556319,0.8644849160404565
601,12,5,-0.8,-0.8,0,11,0,0,"11,8,13","0.398366,0.364607,0.237027",-0.28276652097702026,-0.028336092829704285,-0.28276652097702026,-0.028336092829704285,-0.33303117752075195,-0.10931789875030518,0.9289755957244206,0.9289755957244206,0.8337275611099524
602,12,6,-0.8,-0.8,0,8,0,0,"8,13,11","0.455540,0.282291,0.262169",-0.21031183004379272,-0.01846563071012497,-0.21031183004379272,-0.01846563071012497,-0.25528234243392944,-0.11236833781003952,0.9790444873281416,0.9790444873281416,0.8772426285300977
603,12,7,-0.8,-0.8,0,11,0,0,"11,8,13","0.401444,0.330283,0.268273",-0.253536581993103,-0.03976292163133621,-0.253536581993103,-0.03976292163133621,-0.30819326639175415,-0.1279257982969284,0.9362599438971543,0.9362599438971543,0.8328010541643384
604,12,8,-0.8,-0.8,0,8,0,0,"8,13,9","0.427064,0.306362,0.266574",-0.2626378536224365,-0.01312107965350151,-0.2626378536224365,-0.01312107965350151,-0.2983788847923279,-0.0979951024055481,0.9528570258150869,0.9528570258150869,0.8628062467720001
605,12,9,-0.8,-0.8,0,8,0,0,"8,4,9","0.502295,0.313290,0.184415",-0.2604063153266907,-0.04298684000968933,-0.2604063153266907,-0.04298684000968933,-0.2853326201438904,-0.07796025276184082,0.9296398598047712,0.9296398598047712,0.8866926798387916
606,12,10,-0.8,-0.8,0,8,0,0,"8,11,13","0.390416,0.308796,0.300787",-0.23143886029720306,-0.04616830497980118,-0.23143886029720306,-0.04616830497980118,-0.27905499935150146,-0.13899800181388855,0.9442054829311094,0.9442054829311094,0.8416099662591314
607,12,11,-0.8,-0.8,0,11,0,0,"11,8,15","0.471250,0.314602,0.214149",-0.22331370413303375,-0.05932363495230675,-0.22331370413303375,-0.05932363495230675,-0.2905524969100952,-0.14413130283355713,0.9387057907465075,0.9387057907465075,0.8304820927192506
608,12,12,-0.8,-0.8,0,8,0,0,"8,9,4","0.527761,0.258785,0.213454",-0.2977733016014099,0.018794570118188858,-0.2977733016014099,0.018794570118188858,-0.341403603553772,-0.049191445112228394,0.960549949060109,0.960549949060109,0.8797864177890734
609,12,13,-0.8,-0.8,0,11,0,0,"11,8,15","0.481698,0.263068,0.255233",-0.2459288090467453,-0.0025641731917858124,-0.2459288090467453,-0.0025641731917858124,-0.3083057999610901,-0.08136100322008133,0.9710297536747565,0.9710297536747565,0.8707497884264753
610,12,14,-0.8,-0.8,0,8,0,0,"8,13,9","0.427871,0.348987,0.223142",-0.2772709131240845,-0.06124231219291687,-0.2772709131240845,-0.06124231219291687,-0.3149336576461792,-0.15822088718414307,0.9049909499880074,0.9049909499880074,0.8044686358903139
611,12,15,-0.8,-0.8,0,8,0,0,"8,4,9","0.489454,0.272424,0.238122",-0.2925868034362793,-0.006752684712409973,-0.2925868034362793,-0.006752684712409973,-0.3170454502105713,-0.05978862941265106,0.9416525130099651,0.9416525130099651,0.8838314150951592
612,12,16,-0.8,-0.8,0,8,0,0,"8,13,9","0.422341,0.334637,0.243022",-0.26890838146209717,-0.020950213074684143,-0.26890838146209717,-0.020950213074684143,-0.28484052419662476,-0.10748259723186493,0.9428557035886188,0.9428557035886188,0.8631162370426894
613,12,17,-0.8,-0.8,0,8,0,0,"8,11,4","0.482257,0.339098,0.178645",-0.21363547444343567,-0.02741558477282524,-0.21363547444343567,-0.02741558477282524,-0.26161879301071167,-0.07960357517004013,0.9699020752030024,0.9699020752030024,0.8993471704225411
614,12,18,-0.8,-0.8,0,8,0,0,"8,4,11","0.560297,0.220150,0.219553",-0.2828230857849121,0.035234484821558,-0.2828230857849121,0.035234484821558,-0.31109046936035156,-0.019486401230096817,0.982389233059979,0.982389233059979,0.9209962035833953
615,12,19,-0.8,-0.8,0,11,0,0,"11,15,8","0.538739,0.320841,0.140420",-0.2345605343580246,0.03422996774315834,-0.2345605343580246,0.03422996774315834,-0.2977360486984253,-0.02023138664662838,1.0078002919161284,1.0078002919161284,0.9275279872586653
616,12,20,-0.8,-0.8,0,8,0,0,"8,11,13","0.373113,0.330008,0.296878",-0.25018829107284546,-0.07637623697519302,-0.25018829107284546,-0.07637623697519302,-0.2996845841407776,-0.17305071651935577,0.9088037553221159,0.9088037553221159,0.8021102912962033
617,12,21,-0.8,-0.8,0,8,0,0,"8,9,11","0.539747,0.233472,0.226781",-0.24760015308856964,-0.040258780121803284,-0.24760015308856964,-0.040258780121803284,-0.27791619300842285,-0.10154914110898972,0.9393361017494123,0.9393361017494123,0.872012100723613
618,12,22,-0.8,-0.8,0,9,0,0,"9,8,13","0.422495,0.386965,0.190539",-0.2858579158782959,-0.07558012008666992,-0.2858579158782959,-0.07558012008666992,-0.30713969469070435,-0.16220366954803467,0.8883277802020227,0.8883277802020227,0.8060368724119045
619,12,23,-0.8,-0.8,0,8,0,0,"8,11,9","0.471836,0.323971,0.204193",-0.23974715173244476,-0.09225577116012573,-0.23974715173244476,-0.09225577116012573,-0.29492759704589844,-0.1729900985956192,0.9026545005970206,0.9026545005970206,0.805133249024633
620,12,24,-0.8,-0.8,0,8,0,0,"8,11,13","0.423310,0.311896,0.264795",-0.24785329401493073,-0.04807456582784653,-0.24785329401493073,-0.04807456582784653,-0.29108989238739014,-0.13819339871406555,0.9328761136855976,0.9328761136855976,0.8348517683612571
621,12,25,-0.8,-0.8,0,8,0,0,"8,9,11","0.560481,0.249182,0.190337",-0.23792560398578644,-0.051418449729681015,-0.23792560398578644,-0.051418449729681015,-0.2686939835548401,-0.11075977981090546,0.9361100170705671,0.9361100170705671,0.8702517820936284
622,12,26,-0.8,-0.8,0,11,0,0,"11,15,8","0.484906,0.262640,0.252454",-0.22596774995326996,-0.02240418642759323,-0.22596774995326996,-0.02240418642759323,-0.28455668687820435,-0.11196978390216827,0.966523809007851,0.966523809007851,0.8596902856875857
623,12,27,-0.8,-0.8,0,11,0,0,"11,8,13","0.364061,0.359929,0.276011",-0.2365163117647171,-0.02224011719226837,-0.2365163117647171,-0.02224011719226837,-0.2809513211250305,-0.11236836016178131,0.9604292281122717,0.9604292281122717,0.8615386254535828
624,12,28,-0.8,-0.8,0,9,0,0,"9,8,4","0.448288,0.396805,0.154907",-0.2804676294326782,-0.0027115903794765472,-0.2804676294326782,-0.0027115903794765472,-0.3029162287712097,-0.07109806686639786,0.9516210864532819,0.9516210864532819,0.8822643049250823
625,12,29,-0.8,-0.8,0,8,0,0,"8,13,11","0.410220,0.334133,0.255647",-0.24585206806659698,-0.060412004590034485,-0.24585206806659698,-0.060412004590034485,-0.2898043990135193,-0.15657870471477509,0.9241592576069336,0.9241592576069336,0.8211519436087775
626,12,30,-0.8,-0.8,0,9,0,0,"9,8,4","0.474913,0.383310,0.141778",-0.3120529055595398,-0.051766593009233475,-0.3120529055595398,-0.051766593009233475,-0.32698261737823486,-0.12475422024726868,0.8932780072910659,0.8932780072910659,0.8244406026732427
627,12,31,-0.8,-0.8,0,8,0,0,"8,13,12","0.460507,0.350047,0.189446",-0.2739088535308838,-0.028631992638111115,-0.2739088535308838,-0.028631992638111115,-0.30387741327285767,-0.12409882247447968,0.9336918641471823,0.9336918641471823,0.8384390394305455
628,12,32,-0.8,-0.8,0,8,0,0,"8,9,11","0.433059,0.395760,0.171181",-0.2051573395729065,-0.04826141148805618,-0.2051573395729065,-0.04826141148805618,-0.2433609515428543,-0.1316145658493042,0.9586181179812492,0.9586181179812492,0.8698195898300353
629,12,33,-0.8,-0.8,0,8,0,0,"8,13,11","0.360408,0.340113,0.299479",-0.2865551710128784,-0.012221906334161758,-0.2865551710128784,-0.012221906334161758,-0.3190460801124573,-0.1054605171084404,0.940329685415385,0.940329685415385,0.8448087158348143
630,12,34,-0.8,-0.8,0,8,0,0,"8,13,11","0.399287,0.334989,0.265724",-0.2724277973175049,-0.060197778046131134,-0.2724277973175049,-0.060197778046131134,-0.3174556493759155,-0.1522245705127716,0.908647212426881,0.908647212426881,0.8077512348282624
631,12,35,-0.8,-0.8,0,8,0,0,"8,13,9","0.416177,0.340411,0.243413",-0.2565074563026428,-0.05077429115772247,-0.2565074563026428,-0.05077429115772247,-0.28683245182037354,-0.1330718696117401,0.925593489521635,0.925593489521635,0.8415070193455723
632,12,36,-0.8,-0.8,0,8,0,0,"8,11,15","0.414802,0.385354,0.199844",-0.21890167891979218,-0.06387733668088913,-0.21890167891979218,-0.06387733668088913,-0.2774546146392822,-0.15771891176700592,0.9378442483772332,0.9378442483772332,0.8279967850562828
633,12,37,-0.8,-0.8,0,4,0,0,"4,9,8","0.350551,0.328740,0.320709",-0.31944704055786133,0.06343775987625122,-0.31944704055786133,0.06343775987625122,-0.3248721957206726,0.017581623047590256,0.9881578375991948,0.9881578375991948,0.9456141606090863
634,12,38,-0.8,-0.8,0,11,0,0,"11,13,8","0.428995,0.306099,0.264906",-0.19047172367572784,-0.02162853069603443,-0.19047172367572784,-0.02162853069603443,-0.2407962828874588,-0.13070647418498993,0.9886287796060018,0.9886287796060018,0.8721597450756201
635,12,39,-0.8,-0.8,0,8,0,0,"8,13,11","0.448275,0.279787,0.271938",-0.249691441655159,-0.04358711838722229,-0.249691441655159,-0.04358711838722229,-0.29361844062805176,-0.13718631863594055,0.9354143236327545,0.9354143236327545,0.834112857996652
636,12,40,-0.8,-0.8,0,8,0,0,"8,11,9","0.384779,0.363442,0.251780",-0.2582017183303833,-0.03281185030937195,-0.2582017183303833,-0.03281185030937195,-0.306637704372406,-0.11158164590597153,0.9392140517719477,0.9392140517719477,0.8469511113402359
637,12,41,-0.8,-0.8,0,8,0,0,"8,11,9","0.407101,0.400689,0.192211",-0.24107326567173004,-0.08492085337638855,-0.24107326567173004,-0.08492085337638855,-0.30150657892227173,-0.17358797788619995,0.9075997357220952,0.9075997357220952,0.8005546279339576
638,12,42,-0.8,-0.8,0,8,0,0,"8,11,4","0.388646,0.308599,0.302755",-0.2504504919052124,0.01972631737589836,-0.2504504919052124,0.01972631737589836,-0.28566616773605347,-0.029087480157613754,0.986892039306162,0.986892039306162,0.9267391241665883
639,12,43,-0.8,-0.8,0,8,0,0,"8,11,9","0.471732,0.340483,0.187785",-0.21689748764038086,-0.007341630756855011,-0.21689748764038086,-0.007341630756855011,-0.2588377594947815,-0.06716988980770111,0.9840304010808314,0.9840304010808314,0.9109865756162848
640,12,44,-0.8,-0.8,0,8,0,0,"8,13,9","0.425792,0.311075,0.263133",-0.25758153200149536,-0.09075038135051727,-0.25758153200149536,-0.09075038135051727,-0.29212671518325806,-0.17782381176948547,0.8928901477675076,0.8928901477675076,0.8031428780930577
641,12,45,-0.8,-0.8,0,8,0,0,"8,9,4","0.583368,0.226835,0.189797",-0.2404908984899521,-0.016376841813325882,-0.2404908984899521,-0.016376841813325882,-0.2663676142692566,-0.07418360561132431,0.9628684690647205,0.9628684690647205,0.9008734436445902
642,12,46,-0.8,-0.8,0,11,0,0,"11,8,13","0.386600,0.342145,0.271255",-0.2640851140022278,-0.02583518996834755,-0.2640851140022278,-0.02583518996834755,-0.321083664894104,-0.11158145219087601,0.9415603635058932,0.9415603635058932,0.8386184788083829
643,12,47,-0.8,-0.8,0,8,0,0,"8,9,13","0.442591,0.302440,0.254969",-0.28214746713638306,-0.033913370221853256,-0.28214746713638306,-0.033913370221853256,-0.3179354667663574,-0.11462317407131195,0.9246945280026819,0.9246945280026819,0.837930550655514
644,12,48,-0.8,-0.8,0,8,0,0,"8,13,9","0.419737,0.320606,0.259657",-0.27409666776657104,-0.09410528838634491,-0.27409666776657104,-0.09410528838634491,-0.31118500232696533,-0.1915687620639801,0.8802622670195228,0.8802622670195228,0.7804669584591308
645,12,49,-0.8,-0.8,0,11,0,0,"11,8,15","0.514939,0.247602,0.237458",-0.23194707930088043,-0.07909612357616425,-0.23194707930088043,-0.07909612357616425,-0.29702889919281006,-0.17604590952396393,0.917816168825606,0.917816168825606,0.8014353593827601
646,13,0,-0.6,-0.8,0,4,0,0,"4,8,5","0.437420,0.412288,0.150293",-0.31816720962524414,-0.01867685094475746,-0.31816720962524414,-0.01867685094475746,-0.3504754900932312,-0.07096020877361298,0.8305995334576235,0.8305995334576235,0.7705592113754965
647,13,1,-0.6,-0.8,0,11,0,0,"11,8,15","0.458523,0.325781,0.215695",-0.327018678188324,-0.07101340591907501,-0.327018678188324,-0.07101340591907501,-0.3970140218734741,-0.1359281688928604,0.7784216443597629,0.7784216443597629,0.6944024079638347
648,13,2,-0.6,-0.8,0,8,0,0,"8,11,9","0.567948,0.226167,0.205885",-0.2030831277370453,-0.17888899147510529,-0.2030831277370453,-0.17888899147510529,-0.242145374417305,-0.23654094338417053,0.737103716174202,0.737103716174202,0.6674923531646871
649,13,3,-0.6,-0.8,0,8,0,0,"8,4,9","0.559409,0.300410,0.140181",-0.34075284004211426,-0.017710302025079727,-0.34075284004211426,-0.017710302025079727,-0.37308406829833984,-0.08288547396659851,0.8241275759880393,0.8241275759880393,0.752159613053069
650,13,4,-0.6,-0.8,0,8,0,0,"8,11,9","0.390715,0.314204,0.295080",-0.14678451418876648,-0.0752340778708458,-0.14678451418876648,-0.0752340778708458,-0.19538770616054535,-0.13839754462242126,0.8548040234222319,0.8548040234222319,0.7755184828794646
651,13,5,-0.6,-0.8,0,8,0,0,"8,11,9","0.697365,0.157182,0.145453",-0.2180701047182083,-0.021867211908102036,-0.2180701047182083,-0.021867211908102036,-0.2649115324020386,-0.1000208854675293,0.866810867960036,0.866810867960036,0.7760509273873796
