sample_idx,session_index,frame_index,true_x_m,true_y_m,true_subregion_id,pred_subregion_id,region_correct,region_topk_hit,topk_ids,topk_probs,est_x_m,est_y_m,est_x_top1_m,est_y_top1_m,est_x_oracle_m,est_y_oracle_m,rmse_xy_m,rmse_xy_top1_m,rmse_xy_oracle_m
2976,60,7,1.0,-0.4,7,11,0,0,"11,8,4","0.848695,0.136356,0.014949",0.5202946662902832,0.1644979864358902,0.7458553314208984,0.16445915400981903,0.719793388620019,-0.2937094047665596,0.7407936176019102,0.6190344490516355,0.29968889818632055
2977,60,8,1.0,-0.4,7,11,0,0,"11,8,15","0.819911,0.165702,0.014387",0.503486156463623,0.19540449976921082,0.7501071691513062,0.17819719016551971,0.7258380204439163,-0.27660730481147766,0.7752628684315339,0.6298876230129277,0.3006502091467725
2978,60,9,1.0,-0.4,7,11,0,0,"11,8,4","0.698917,0.277171,0.023911",0.2620050609111786,0.16916170716285706,0.7126149535179138,0.16020552814006805,0.6903498768806458,-0.29311685636639595,0.9319772416863252,0.6296192489911688,0.32757778487075845
2979,60,10,1.0,-0.4,7,4,0,0,"4,11,8","0.509396,0.256252,0.234353",-0.36832594871520996,-0.06652343273162842,-0.7384605407714844,-0.30635711550712585,0.7419252693653107,-0.30060166120529175,1.4083758457331184,1.740980770036139,0.2765548704096803
2980,60,11,1.0,-0.4,7,11,0,0,"11,8,4","0.838301,0.145844,0.015855",0.510357677936554,0.1852443516254425,0.7515841722488403,0.18581213057041168,0.7275269515812397,-0.27028534188866615,0.7630599941453935,0.636306746625194,0.3017738468514996
2981,60,12,1.0,-0.4,7,11,0,0,"11,8,15","0.891465,0.095983,0.012553",0.5950888991355896,0.19441816210746765,0.7359671592712402,0.18150371313095093,0.7152643725275993,-0.27979783341288567,0.7192259388025771,0.6386391072964307,0.3090678540455771
2982,60,13,1.0,-0.4,7,11,0,0,"11,8,4","0.729794,0.246976,0.023231",0.31788012385368347,0.17356407642364502,0.7205797433853149,0.16664479672908783,0.7075104862451553,-0.29037297889590263,0.8912144944947737,0.6317926918434288,0.312359087290099
2983,60,14,1.0,-0.4,7,4,0,0,"4,8,11","0.456700,0.273406,0.269894",-0.3396579623222351,-0.049715302884578705,-0.7285351157188416,-0.3145368695259094,0.7391978427767754,-0.3076745234429836,1.3846959323427672,1.7306465823337762,0.27666181311082266
2984,60,15,1.0,-0.4,7,4,0,0,"4,11,8","0.485970,0.262300,0.251730",-0.3717956840991974,-0.09114730358123779,-0.7623907923698425,-0.3287520110607147,0.7233613543212414,-0.3245164453983307,1.4061341994981578,1.7638303719343007,0.28675199615396046
2985,60,16,1.0,-0.4,7,11,0,0,"11,8,4","0.831623,0.154949,0.013428",0.49612000584602356,0.1711820363998413,0.7489925026893616,0.17083220183849335,0.7173758335411549,-0.28614988178014755,0.7616718238286625,0.6235817238838327,0.30469372964541197
2986,60,17,1.0,-0.4,7,11,0,0,"11,8,4","0.655503,0.211061,0.133436",0.2254195511341095,0.10446556657552719,0.73238205909729,0.14916928112506866,0.7287064306437969,-0.30160368606448174,0.9243702611105855,0.6109060988600712,0.28858627023842637
2987,60,18,1.0,-0.4,7,11,0,0,"11,8,4","0.786477,0.191746,0.021777",0.41904211044311523,0.16290263831615448,0.7364223599433899,0.16018040478229523,0.7139727398753166,-0.2951560579240322,0.8089322899116322,0.6190922857214973,0.30463723627367384
2988,60,19,1.0,-0.4,7,11,0,0,"11,8,4","0.825862,0.146049,0.028089",0.472993403673172,0.18319323658943176,0.7278813123703003,0.18715962767601013,0.7070777676999569,-0.2756194993853569,0.78603454362747,0.6471514571798019,0.318235672275736
2989,60,20,1.0,-0.4,7,4,0,0,"4,11,8","0.503438,0.249530,0.247032",-0.3902265429496765,-0.08668465167284012,-0.7506552934646606,-0.3233129382133484,0.7164571359753609,-0.3213500678539276,1.425095206721003,1.7523341182495153,0.29424881914100653
2990,60,21,1.0,-0.4,7,11,0,0,"11,8,4","0.813622,0.152272,0.034105",0.42824214696884155,0.17392395436763763,0.6984004378318787,0.1771940290927887,0.666806697845459,-0.2847423180937767,0.8101208230256681,0.6512413094394194,0.35256504341616657
2991,60,22,1.0,-0.4,7,11,0,0,"11,8,15","0.875731,0.114624,0.009646",0.5715221166610718,0.173611119389534,0.7420188188552856,0.1619764268398285,0.7217613440006971,-0.29516539722681046,0.7159769638737844,0.6183621868682488,0.2973332198576386
2992,60,23,1.0,-0.4,7,11,0,0,"11,8,4","0.856575,0.129190,0.014236",0.5087353587150574,0.17136478424072266,0.7188635468482971,0.16836895048618317,0.7081429362297058,-0.285646952688694,0.7535241631475867,0.6340985484666283,0.31345998963503996
2993,60,24,1.0,-0.4,7,11,0,0,"11,8,4","0.607085,0.348270,0.044645",0.11279989778995514,0.1739346832036972,0.6770813465118408,0.16461485624313354,0.6713270395994186,-0.2939624674618244,1.056657485633657,0.6504355407425553,0.34535470636038357
2994,60,25,1.0,-0.4,7,11,0,0,"11,8,4","0.876014,0.113460,0.010526",0.5535820722579956,0.15539829432964325,0.7411807179450989,0.1575247049331665,0.7118567526340485,-0.30649132654070854,0.7125701590396152,0.6146716337803696,0.30293630190967924
2995,60,26,1.0,-0.4,7,11,0,0,"11,8,15","0.520308,0.420566,0.059126",0.08657631278038025,0.2505878508090973,0.6883288025856018,0.18689222633838654,0.6857769787311554,-0.2777700088918209,1.1214309537346854,0.6645159295563596,0.3371591283379798
2996,60,27,1.0,-0.4,7,11,0,0,"11,8,4","0.886515,0.095089,0.018396",0.5763558745384216,0.17382535338401794,0.7445356249809265,0.17855116724967957,0.721534077078104,-0.2848479263484478,0.713267047622697,0.6324424875274056,0.3013358098450893
2997,60,28,1.0,-0.4,7,11,0,0,"11,8,4","0.820956,0.167211,0.011833",0.4638892710208893,0.16245679557323456,0.7335821390151978,0.16001030802726746,0.7050803601741791,-0.3015230633318424,0.777027902081402,0.620153224411929,0.3109265202753478
2998,60,29,1.0,-0.4,7,4,0,0,"4,11,8","0.710096,0.179144,0.110760",-0.48473528027534485,-0.19363555312156677,-0.7420602440834045,-0.33980706334114075,0.7284308634698391,-0.30818822607398033,1.4990080511557462,1.7430998490159846,0.2866691433467853
2999,60,30,1.0,-0.4,7,11,0,0,"11,8,4","0.803550,0.173753,0.022697",0.434378057718277,0.1581231653690338,0.7198425531387329,0.15331822633743286,0.7023749314248562,-0.2958768494427204,0.7946254773867364,0.6202009792228856,0.3153130379897618
3000,60,31,1.0,-0.4,7,11,0,0,"11,8,15","0.737784,0.232609,0.029607",0.3677407205104828,0.2096724957227707,0.7029718160629272,0.17369318008422852,0.6861552000045776,-0.2843494638800621,0.8783236012663188,0.6460260110306013,0.33447511863963175
3001,60,32,1.0,-0.4,7,11,0,0,"11,8,15","0.715563,0.252431,0.032006",0.3573710024356842,0.21409085392951965,0.7233805656433105,0.17532120645046234,0.7000006102025509,-0.2801566310226917,0.8888642221342943,0.6383672940051287,0.3230511831996179
3002,60,33,1.0,-0.4,7,11,0,0,"11,8,15","0.868338,0.122259,0.009403",0.557939887046814,0.16975942254066467,0.7419503927230835,0.16020606458187103,0.7131279483437538,-0.2992098666727543,0.7211400301176293,0.6167823235227143,0.3040628635621061
3003,60,34,1.0,-0.4,7,11,0,0,"11,8,4","0.720324,0.240942,0.038734",0.32433265447616577,0.1675291508436203,0.7337320446968079,0.16590532660484314,0.7092984803020954,-0.2837565876543522,0.8823920324121842,0.6254178304950035,0.31308130648192894
3004,60,35,1.0,-0.4,7,4,0,0,"4,8,11","0.622892,0.238666,0.138442",-0.5742175579071045,-0.13275839388370514,-0.7819843292236328,-0.31850069761276245,0.7106604389846325,-0.30393800511956215,1.596740115254397,1.783847046662972,0.3048692972881573
3005,60,36,1.0,-0.4,7,11,0,0,"11,4,8","0.561867,0.230971,0.207162",0.09835059940814972,0.057865917682647705,0.7414961457252502,0.1457214206457138,0.7474458329379559,-0.303874883800745,1.0112432151381863,0.6038510674218248,0.27022887570487947
3006,60,37,1.0,-0.4,7,11,0,0,"11,8,4","0.833172,0.150476,0.016353",0.49323058128356934,0.1645328253507614,0.7406739592552185,0.16461896896362305,0.7156177684664726,-0.288910623639822,0.7586254376467364,0.6213248550652941,0.30530984778104037
3007,60,38,1.0,-0.4,7,11,0,0,"11,8,4","0.858081,0.129794,0.012125",0.5109544396400452,0.14147812128067017,0.7259262204170227,0.14352504909038544,0.6932568699121475,-0.32401061058044434,0.7296328637975584,0.6087166135761405,0.3160154033594724
3008,60,39,1.0,-0.4,7,4,0,0,"4,11,8","0.487396,0.265150,0.247454",-0.3533881902694702,-0.07226617634296417,-0.7348487377166748,-0.32027846574783325,0.730872480198741,-0.31797946989536285,1.3925045970228367,1.7366794942592774,0.2813485192301939
3009,60,40,1.0,-0.4,7,11,0,0,"11,8,4","0.763399,0.204650,0.031952",0.3422134816646576,0.189035102725029,0.6843138337135315,0.1899729073047638,0.6817875429987907,-0.2836006470024586,0.8829753427735212,0.6691231478123315,0.33883325865238306
3010,60,41,1.0,-0.4,7,11,0,0,"11,8,4","0.886703,0.096006,0.017290",0.5697587728500366,0.18663038313388824,0.7364651560783386,0.19128495454788208,0.7171458005905151,-0.2731373570859432,0.7274907009407879,0.6473550119026695,0.31000101337047287
3011,60,42,1.0,-0.4,7,11,0,0,"11,8,15","0.916227,0.076270,0.007503",0.614043116569519,0.10657252371311188,0.7292397022247314,0.10182231664657593,0.7030785121023655,-0.4016076773405075,0.6368504044502454,0.5702076607130848,0.296925840239236
3012,60,43,1.0,-0.4,7,11,0,0,"11,4,8","0.444029,0.335832,0.220139",-0.07094182074069977,-0.0012732259929180145,0.7486509084701538,0.13103324174880981,0.7471166141331196,-0.30688681080937386,1.1427595651411104,0.587513974008388,0.2694811177963066
3013,60,44,1.0,-0.4,7,4,0,0,"4,8,11","0.437577,0.317328,0.245095",-0.408058226108551,-0.00984303280711174,-0.7538934350013733,-0.2883073091506958,0.69145717471838,-0.2771227993071079,1.4611127359519909,1.7574462832559277,0.33211064644615895
3014,60,45,1.0,-0.4,7,4,0,0,"4,11,8","0.473215,0.359730,0.167055",-0.2055349051952362,-0.07261575758457184,-0.7191624641418457,-0.32688426971435547,0.7357604838907719,-0.3104395605623722,1.2491976824450208,1.7207165624034266,0.2790046490399399
3015,60,46,1.0,-0.4,7,11,0,0,"11,8,4","0.808681,0.149176,0.042143",0.4196834862232208,0.13808155059814453,0.7020032405853271,0.1466362178325653,0.6839494928717613,-0.30298179760575294,0.7913905554504289,0.6225859163745501,0.33060619270036057
3016,60,47,1.0,-0.4,7,11,0,0,"11,4,8","0.375742,0.366935,0.257323",-0.184419184923172,-0.014650192111730576,0.725051999092102,0.12932626903057098,0.7341644763946533,-0.31896358728408813,1.2455293172196298,0.5964752319158557,0.27791262259277183
3017,60,48,1.0,-0.4,7,11,0,0,"11,4,8","0.590010,0.255106,0.154884",0.13299818336963654,0.0300665982067585,0.730040967464447,0.1314852237701416,0.7377691008150578,-0.31278306245803833,0.9678065038702126,0.5961161148077858,0.27635455248926477
3018,61,0,-0.5,-0.3,5,9,0,1,"9,4,5","0.449976,0.408522,0.141503",-0.4047839939594269,-0.14128786325454712,-0.22981059551239014,0.1233774721622467,-0.19906696304678917,-0.3261777013540268,0.18508276569315088,0.5022457548171644,0.30206947011914853
3019,61,1,-0.5,-0.3,5,9,0,1,"9,6,5","0.565532,0.235396,0.199072",-0.16044491529464722,-0.024035591632127762,-0.2959290146827698,0.1658766269683838,-0.2517589442431927,-0.2761818878352642,0.4375545797213064,0.5086118349033807,0.24938108234255912
3020,61,2,-0.5,-0.3,5,4,0,1,"4,5,9","0.401924,0.320617,0.277459",-0.4176476001739502,-0.21147532761096954,-0.6750117540359497,-0.3758166432380676,-0.22706646099686623,-0.303420502692461,0.12090713535062658,0.19072828170627498,0.2729549716554807
3021,61,3,-0.5,-0.3,5,9,0,0,"9,15,4","0.499421,0.276832,0.223747",-0.08515925705432892,0.19245731830596924,-0.27332356572151184,0.1719791442155838,-0.24000589922070503,-0.2844502478837967,0.6438998775903153,0.5235900289651099,0.2604586862266443
3022,61,4,-0.5,-0.3,5,9,0,0,"9,15,6","0.482444,0.377828,0.139728",0.18790654838085175,0.29206496477127075,-0.2793754041194916,0.16299891471862793,-0.23889930546283722,-0.2938959673047066,0.9076102367287752,0.5128773804117949,0.26117203507062925
3023,61,5,-0.5,-0.3,5,4,0,1,"4,9,5","0.368822,0.339028,0.292150",-0.4050365090370178,-0.17110785841941833,-0.6774324178695679,-0.36329352855682373,-0.22673940286040306,-0.29384537041187286,0.1600976226466374,0.18838347504018077,0.2733298985007973
3024,61,6,-0.5,-0.3,5,9,0,0,"9,4,15","0.364969,0.322538,0.312493",-0.10078173875808716,0.17387902736663818,-0.28199952840805054,0.18334344029426575,-0.2425048127770424,-0.2618277557194233,0.619626139447786,0.5302311636350779,0.2603092231873508
3025,61,7,-0.5,-0.3,5,9,0,0,"9,4,15","0.490078,0.330895,0.179027",-0.17374427616596222,0.047089725732803345,-0.2036605328321457,0.11292725801467896,-0.18411016464233398,-0.3368023782968521,0.476354988473664,0.5082578088065632,0.31802641891924316
3026,61,8,-0.5,-0.3,5,9,0,0,"9,4,15","0.417773,0.370270,0.211957",-0.195032000541687,0.07376603782176971,-0.25727206468582153,0.15624594688415527,-0.2274606116116047,-0.28867027163505554,0.48239665392972014,0.5167951379706502,0.27277478066702576
3027,61,9,-0.5,-0.3,5,4,0,1,"4,9,5","0.396555,0.364233,0.239212",-0.4116574227809906,-0.15718477964401245,-0.6790134310722351,-0.35527676343917847,-0.21707503125071526,-0.29776716232299805,0.1679303370895977,0.18735348697199306,0.28293377936519987
3028,61,10,-0.5,-0.3,5,15,0,0,"15,4,11","0.346013,0.344236,0.309751",0.2985667884349823,0.14658313989639282,0.826190710067749,0.6656777858734131,-0.1997886337339878,-0.32777418196201324,0.9149565106774654,1.6405229000533268,0.30149339896416427
3029,61,11,-0.5,-0.3,5,4,0,0,"4,9,15","0.442988,0.366769,0.190244",-0.2283826470375061,0.009971454739570618,-0.6575093269348145,-0.37696677446365356,-0.20792102441191673,-0.3112485148012638,0.4121386771266653,0.17530850647586152,0.29229549614357453
3030,61,12,-0.5,-0.3,5,9,0,1,"9,4,5","0.373017,0.316522,0.310461",-0.36663538217544556,-0.14584019780158997,-0.23957675695419312,0.1556127518415451,-0.20295122638344765,-0.3021380119025707,0.20384152153411328,0.5247887624169564,0.29705646769931354
3031,61,13,-0.5,-0.3,5,4,0,1,"4,5,9","0.422884,0.393241,0.183875",-0.4334084093570709,-0.23630818724632263,-0.6944242715835571,-0.3537481427192688,-0.23368750140070915,-0.29592642560601234,0.09214709412783963,0.20171678221349773,0.2663436519208608
3032,61,14,-0.5,-0.3,5,15,0,0,"15,9,11","0.370517,0.330732,0.298751",0.43013501167297363,0.36559849977493286,0.7914596199989319,0.6860548257827759,-0.22896860912442207,-0.3038226552307606,1.1437536897612721,1.624860630804158,0.2710583471007
3033,61,15,-0.5,-0.3,5,9,0,1,"9,5,4","0.475638,0.305360,0.219003",-0.3497254252433777,-0.07837895303964615,-0.2696673572063446,0.17432202398777008,-0.2287227176129818,-0.2836592197418213,0.2677654501127564,0.5272897768553496,0.27176899204790106
3034,61,16,-0.5,-0.3,5,4,0,1,"4,9,5","0.449360,0.367347,0.183293",-0.4123321771621704,-0.17208977043628693,-0.6573305726051331,-0.36563336849212646,-0.19486061111092567,-0.3206406235694885,0.1550699003293897,0.17047183971519256,0.30583669170479705
3035,61,17,-0.5,-0.3,5,4,0,0,"4,9,15","0.466659,0.360802,0.172539",-0.2392970770597458,0.0030919089913368225,-0.6526483297348022,-0.35144349932670593,-0.19475913420319557,-0.3154548555612564,0.39978834315873313,0.16108366209458272,0.3056318679601361
3036,61,18,-0.5,-0.3,5,5,1,1,"5,9,4","0.603224,0.201893,0.194883",-0.3357579708099365,-0.22842678427696228,-0.22987893223762512,-0.3003196716308594,-0.22987892851233482,-0.3003196753561497,0.17915961978472203,0.27012125691814237,0.27012126064783876
3037,61,19,-0.5,-0.3,5,5,1,1,"5,4,9","0.484718,0.290612,0.224670",-0.37752002477645874,-0.21193049848079681,-0.23343954980373383,-0.28871580958366394,-0.23343955352902412,-0.28871579840779305,0.15085616138759533,0.2667991877090113,0.2667991844597347
3038,61,20,-0.5,-0.3,5,9,0,0,"9,15,4","0.421384,0.341651,0.236966",0.027778789401054382,0.19097551703453064,-0.2214013785123825,0.12877017259597778,-0.19380469992756844,-0.31960223615169525,0.7208379907225806,0.5113326244263956,0.30682211368901235
3039,61,21,-0.5,-0.3,5,9,0,1,"9,4,5","0.462778,0.283240,0.253983",-0.35426801443099976,-0.11146369576454163,-0.2354922741651535,0.141926571726799,-0.20472336187958717,-0.30323968455195427,0.2382934108040938,0.5150373110994231,0.2952944099973608
3040,61,22,-0.5,-0.3,5,9,0,1,"9,5,4","0.339401,0.334057,0.326542",-0.3765674829483032,-0.1819285899400711,-0.24394066631793976,0.11896012723445892,-0.2135675512254238,-0.3136896342039108,0.17081113587602328,0.4910132081502642,0.2867594005357751
3041,61,23,-0.5,-0.3,5,9,0,0,"9,15,4","0.450677,0.278162,0.271161",-0.06943226605653763,0.14360792934894562,-0.2362619936466217,0.13384729623794556,-0.20558826997876167,-0.311896126717329,0.618204309669924,0.5077215895037656,0.2946519720025191
3042,61,24,-0.5,-0.3,5,4,0,0,"4,9,15","0.403159,0.344490,0.252350",-0.1864750236272812,0.09567035734653473,-0.6987154483795166,-0.33666011691093445,-0.24335186183452606,-0.27366694808006287,0.5048296172890893,0.20206878432008174,0.25799553571180706
3043,61,25,-0.5,-0.3,5,4,0,1,"4,9,5","0.476398,0.306485,0.217117",-0.4512542486190796,-0.1950961798429489,-0.6759004592895508,-0.3663533329963684,-0.22761253640055656,-0.2960936538875103,0.1156760984872563,0.18799929887635716,0.272415472883037
3044,61,26,-0.5,-0.3,5,4,0,1,"4,9,5","0.386454,0.340528,0.273018",-0.4116400182247162,-0.16032512485980988,-0.6806524395942688,-0.3517695665359497,-0.22466649487614632,-0.28875476494431496,0.16527721296281647,0.18792389936003634,0.2755630496914359
3045,61,27,-0.5,-0.3,5,15,0,0,"15,6,9","0.360212,0.337784,0.302004",0.295040488243103,0.1647709608078003,0.7855988144874573,0.651570737361908,-0.21150172129273415,-0.31721922755241394,0.920924222700238,1.5994534003887206,0.2890116928682247
3046,61,28,-0.5,-0.3,5,9,0,0,"9,4,15","0.451224,0.379138,0.169638",-0.23109759390354156,0.04457567632198334,-0.24319323897361755,0.15203674137592316,-0.21600965782999992,-0.303838636726141,0.4370822585248878,0.5198912656148637,0.2840162840010217
3047,61,29,-0.5,-0.3,5,9,0,1,"9,4,5","0.370478,0.342713,0.286809",-0.39721980690956116,-0.16488051414489746,-0.26682645082473755,0.1281251162290573,-0.22668064013123512,-0.30235569551587105,0.1697676163155245,0.48750489144328835,0.2733295113602534
3048,61,30,-0.5,-0.3,5,9,0,0,"9,4,15","0.499520,0.301790,0.198690",-0.15599192678928375,0.07879430055618286,-0.22575803101062775,0.1217658519744873,-0.20009757205843925,-0.32960738241672516,0.5116900200003879,0.5030855707003858,0.3013603546898849
3049,61,31,-0.5,-0.3,5,5,1,1,"5,9,4","0.411102,0.335978,0.252920",-0.3671864867210388,-0.143334299325943,-0.23530302941799164,-0.27902454137802124,-0.23530302569270134,-0.27902452647686005,0.20538639457664673,0.26552675213562743,0.26552675702640344
3050,61,32,-0.5,-0.3,5,5,1,1,"5,9,4","0.519502,0.254408,0.226089",-0.33240824937820435,-0.20330005884170532,-0.20982220768928528,-0.3007276952266693,-0.20982221141457558,-0.3007276989519596,0.19348869087493406,0.29017870475047475,0.2901787010345383
3051,61,33,-0.5,-0.3,5,9,0,0,"9,6,15","0.417376,0.297989,0.284636",0.19111956655979156,0.15763071179389954,-0.2503657341003418,0.13676460087299347,-0.23333963379263878,-0.3104034923017025,0.8288981382888885,0.5030711513165971,0.266863230059736
3052,61,34,-0.5,-0.3,5,4,0,0,"4,9,15","0.446044,0.415611,0.138345",-0.28524094820022583,-0.014917649328708649,-0.665160596370697,-0.36394256353378296,-0.20828697457909584,-0.3124881722033024,0.3569221161460959,0.17710639182366109,0.29198021105067445
3053,61,35,-0.5,-0.3,5,5,1,1,"5,9,4","0.630467,0.188073,0.181460",-0.33740052580833435,-0.21937336027622223,-0.24073421955108643,-0.28647303581237793,-0.24073421582579613,-0.28647303953766823,0.1814917189310686,0.2596184193617962,0.25961842288792675
3054,61,36,-0.5,-0.3,5,9,0,1,"9,5,6","0.357949,0.337259,0.304793",-0.09873180091381073,-0.1341656744480133,-0.2715635895729065,0.12607325613498688,-0.23413637652993202,-0.29389601200819016,0.43418566435242417,0.4834476323266933,0.26593368525637784
3055,61,37,-0.5,-0.3,5,15,0,0,"15,9,11","0.408872,0.391353,0.199775",0.34282606840133667,0.3870658874511719,0.7478442788124084,0.6797363758087158,-0.246277816593647,-0.2862100601196289,1.0873892197717987,1.5865051875892675,0.25409665246592933
3056,61,38,-0.5,-0.3,5,9,0,1,"9,5,4","0.558529,0.226960,0.214510",-0.3772340416908264,-0.03816710412502289,-0.29961854219436646,0.1701493263244629,-0.2495308704674244,-0.26931625977158546,0.28918496828474044,0.5110705603687784,0.25234158746273067
3057,61,39,-0.5,-0.3,5,9,0,1,"9,4,5","0.404174,0.352120,0.243706",-0.40968450903892517,-0.12153966724872589,-0.2738586664199829,0.16396360099315643,-0.23697272688150406,-0.27411510422825813,0.2000124452958752,0.5161415753452587,0.2642978891956305
3058,61,40,-0.5,-0.3,5,9,0,0,"9,6,15","0.442885,0.323288,0.233826",0.14169791340827942,0.116258904337883,-0.26976412534713745,0.1269146203994751,-0.2292669229209423,-0.30340809002518654,0.7648841007061884,0.48504087568780896,0.2707545273902447
3059,61,41,-0.5,-0.3,5,4,0,0,"4,9,15","0.451523,0.420625,0.127852",-0.28064388036727905,-0.03412463515996933,-0.6531006693840027,-0.37169626355171204,-0.18737204372882843,-0.3330947607755661,0.34468364749309477,0.1690567040170435,0.31437477989349194
3060,61,42,-0.5,-0.3,5,9,0,1,"9,4,5","0.417871,0.361772,0.220357",-0.3922649919986725,-0.1504194140434265,-0.24958659708499908,0.12417732179164886,-0.21272030845284462,-0.3128030598163605,0.18433985907599573,0.4925781894093633,0.2875648440197272
3061,61,43,-0.5,-0.3,5,9,0,1,"9,6,5","0.423597,0.319891,0.256512",-0.11022338271141052,-0.09340868145227432,-0.29318729043006897,0.14973805844783783,-0.24663064256310463,-0.2843244783580303,0.44114145609342065,0.49501092720877127,0.2538538029392767
3062,61,44,-0.5,-0.3,5,9,0,1,"9,4,5","0.423652,0.291481,0.284867",-0.36898893117904663,-0.11892121285200119,-0.25319617986679077,0.15429165959358215,-0.21708055213093758,-0.29223479703068733,0.2235026337844788,0.5170039048291962,0.2830259923747106
3063,61,45,-0.5,-0.3,5,5,1,1,"5,9,4","0.518409,0.262771,0.218820",-0.3526676297187805,-0.16323673725128174,-0.23781900107860565,-0.2578771412372589,-0.23781900107860565,-0.25787712819874287,0.20102491728727886,0.2655432383356165,0.2655432404039036
3064,61,46,-0.5,-0.3,5,9,0,0,"9,15,4","0.458981,0.271308,0.269711",-0.1172335147857666,0.15316925942897797,-0.28165411949157715,0.1503015011548996,-0.23592710867524147,-0.2860817052423954,0.5931884691180925,0.5004461664128865,0.2644394275851793
3065,61,47,-0.5,-0.3,5,9,0,0,"9,4,15","0.547986,0.255617,0.196397",-0.15682844817638397,0.12490415573120117,-0.2498161941766739,0.15425372123718262,-0.2188444547355175,-0.3026919551193714,0.5461778607181672,0.5185926917669317,0.2811684321813762
3066,61,48,-0.5,-0.3,5,4,0,1,"4,5,9","0.371093,0.346328,0.282579",-0.3949851393699646,-0.18847090005874634,-0.6809346079826355,-0.34832286834716797,-0.20852189883589745,-0.30119675397872925,0.15318897181863944,0.18727635187371552,0.29148055797654226
3067,61,49,-0.5,-0.3,5,5,1,1,"5,9,4","0.581048,0.210096,0.208856",-0.33423301577568054,-0.22138085961341858,-0.22215650975704193,-0.3008975386619568,-0.22215650603175163,-0.3008975386619568,0.18346569786734188,0.27784493993239906,0.27784494365766993
3068,62,0,-0.4,-0.3,5,6,0,0,"6,3,10","0.800019,0.185932,0.014049",0.3379822075366974,-0.4157988131046295,0.2372453510761261,-0.34540504217147827,-0.20073236897587776,-0.27585403248667717,0.7470121175437371,0.6388609045189172,0.20072522641940194
3069,62,1,-0.4,-0.3,5,6,0,0,"6,3,10","0.811535,0.175245,0.013221",0.3316172659397125,-0.41389960050582886,0.23677392303943634,-0.34757059812545776,-0.20108376815915108,-0.2768501602113247,0.7404302416949806,0.6385483465400625,0.20025878850128825
3070,62,2,-0.4,-0.3,5,6,0,0,"6,3,10","0.758749,0.226026,0.015225",0.3571309745311737,-0.43323972821235657,0.23550590872764587,-0.3470650613307953,-0.20344528928399086,-0.27461912110447884,0.7687653333551322,0.6372463260198701,0.19818663758730848
3071,62,3,-0.4,-0.3,5,6,0,0,"6,3,10","0.746101,0.237138,0.016761",0.3557402491569519,-0.4346567988395691,0.22755765914916992,-0.34537363052368164,-0.2052183635532856,-0.2660968452692032,0.7676430014463311,0.6291958215879102,0.197710166146206
3072,62,4,-0.4,-0.3,5,6,0,0,"6,3,10","0.757762,0.226866,0.015373",0.3535991907119751,-0.42954394221305847,0.23158380389213562,-0.3430821895599365,-0.2085300348699093,-0.2716114670038223,0.764652452559883,0.633051480052087,0.19356305523677092
3073,62,5,-0.4,-0.3,5,6,0,0,"6,3,10","0.814431,0.172355,0.013213",0.3308103680610657,-0.41254305839538574,0.23743699491024017,-0.3471112847328186,-0.20075667276978493,-0.2762719690799713,0.7394252728021523,0.6391755593179188,0.2006512469363408
3074,62,6,-0.4,-0.3,5,6,0,0,"6,3,10","0.786681,0.198794,0.014525",0.3429531157016754,-0.41727811098098755,0.2352694571018219,-0.3417929410934448,-0.2040758915245533,-0.27186813578009605,0.7521525692611147,0.6366427043889561,0.1979334687878372
3075,62,7,-0.4,-0.3,5,6,0,0,"6,3,10","0.820318,0.166697,0.012984",0.32616886496543884,-0.4117377698421478,0.2357984036207199,-0.3489682674407959,-0.201371219009161,-0.2753620333969593,0.7347152847562725,0.6376813477457288,0.2001509980895405
3076,62,8,-0.4,-0.3,5,6,0,0,"6,3,10","0.781961,0.203944,0.014095",0.34865492582321167,-0.41998857259750366,0.23752428591251373,-0.34183257818222046,-0.196843970566988,-0.2681684046983719,0.7582093744562547,0.6388952807194871,0.2056346827615261
3077,62,9,-0.4,-0.3,5,6,0,0,"6,3,0","0.870712,0.111468,0.017820",0.28336578607559204,-0.4049936532974243,0.24070081114768982,-0.3492403030395508,-0.20115695521235466,-0.28531742841005325,0.6913844551416033,0.6425901779896224,0.19938438847842488
3078,62,10,-0.4,-0.3,5,6,0,0,"6,3,10","0.848513,0.139402,0.012085",0.31300288438796997,-0.39954137802124023,0.23740309476852417,-0.34761130809783936,-0.20205043628811836,-0.27642351016402245,0.7199177724462235,0.6391788027455851,0.19934864094523003
3079,62,11,-0.4,-0.3,5,6,0,0,"6,3,10","0.807098,0.179605,0.013297",0.3335711359977722,-0.41041451692581177,0.23613658547401428,-0.34211793541908264,-0.20294849947094917,-0.2712988443672657,0.7418341978616397,0.6375293529418892,0.19913073644067347
3080,62,12,-0.4,-0.3,5,6,0,0,"6,3,0","0.715548,0.269489,0.014963",0.36968618631362915,-0.4623900353908539,0.23943056166172028,-0.34253162145614624,-0.19983967766165733,-0.26955623365938663,0.7866303763498212,0.6408434926022983,0.20246228672913658
3081,62,13,-0.4,-0.3,5,6,0,0,"6,3,0","0.922114,0.047614,0.030272",0.22155702114105225,-0.39169132709503174,0.22662454843521118,-0.3570544719696045,-0.22647659853100777,-0.29556290060281754,0.6282837177535214,0.629216606164652,0.1735801218700734
