sample_idx,session_index,frame_index,true_x_m,true_y_m,true_subregion_id,pred_subregion_id,region_correct,region_topk_hit,topk_ids,topk_probs,est_x_m,est_y_m,est_x_top1_m,est_y_top1_m,est_x_oracle_m,est_y_oracle_m,rmse_xy_m,rmse_xy_top1_m,rmse_xy_oracle_m
925,18,30,0.4,-0.8,2,5,0,0,"5,9,4","0.564408,0.367184,0.068409",-0.3716847002506256,-0.22832193970680237,-0.3716847002506256,-0.22832193970680237,-0.335733562707901,-0.2582262456417084,0.9603713246559847,0.9603713246559847,0.9136863117100636
926,18,31,0.4,-0.8,2,5,0,0,"5,9,4","0.538724,0.405270,0.056006",-0.40208306908607483,-0.18125474452972412,-0.40208306908607483,-0.18125474452972412,-0.3568936288356781,-0.21421942114830017,1.0130068809645443,1.0130068809645443,0.9570929170837457
927,18,32,0.4,-0.8,2,5,0,0,"5,9,4","0.544869,0.412979,0.042153",-0.4097176194190979,-0.1773500144481659,-0.4097176194190979,-0.1773500144481659,-0.357564240694046,-0.20529279112815857,1.021438019512408,1.021438019512408,0.9631096734341748
928,18,33,0.4,-0.8,2,5,0,0,"5,9,8","0.510805,0.422151,0.067044",-0.377287894487381,-0.14991101622581482,-0.377287894487381,-0.14991101622581482,-0.3348475992679596,-0.18779447674751282,1.0133075336447364,1.0133075336447364,0.9564499970467538
929,18,34,0.4,-0.8,2,5,0,0,"5,9,8","0.492667,0.448808,0.058525",-0.3819137513637543,-0.16723394393920898,-0.3819137513637543,-0.16723394393920898,-0.34303778409957886,-0.20675155520439148,1.0058737476813218,1.0058737476813218,0.9508148430961838
930,18,35,0.4,-0.8,2,5,0,0,"5,9,8","0.478624,0.467114,0.054262",-0.392383873462677,-0.21149542927742004,-0.392383873462677,-0.21149542927742004,-0.35293346643447876,-0.25366008281707764,0.9870206850340493,0.9870206850340493,0.9302666875603377
931,18,36,0.4,-0.8,2,5,0,0,"5,9,8","0.540110,0.392838,0.067052",-0.37605953216552734,-0.1772635281085968,-0.37605953216552734,-0.1772635281085968,-0.3362709879875183,-0.2130890190601349,0.9950221660288426,0.9950221660288426,0.9415728688210547
932,18,37,0.4,-0.8,2,5,0,0,"5,9,4","0.553602,0.382507,0.063891",-0.3728879988193512,-0.16727234423160553,-0.3728879988193512,-0.16727234423160553,-0.3332347869873047,-0.20283451676368713,0.9988494106186124,0.9988494106186124,0.9456425684248659
933,18,38,0.4,-0.8,2,5,0,0,"5,9,4","0.550466,0.382291,0.067244",-0.3731662929058075,-0.14075882732868195,-0.3731662929058075,-0.14075882732868195,-0.3278224468231201,-0.17704370617866516,1.0160635020660684,1.0160635020660684,0.9580188192886436
934,18,39,0.4,-0.8,2,5,0,0,"5,9,8","0.522402,0.418632,0.058966",-0.3676574230194092,-0.16532036662101746,-0.3676574230194092,-0.16532036662101746,-0.32878875732421875,-0.2036769986152649,0.9960502779191821,0.9960502779191821,0.9416656385271143
935,18,40,0.4,-0.8,2,5,0,0,"5,9,8","0.502782,0.425189,0.072029",-0.37670186161994934,-0.1216844692826271,-0.37670186161994934,-0.1216844692826271,-0.33258184790611267,-0.16454142332077026,1.0312020854596282,1.0312020854596282,0.9697854229450592
936,18,41,0.4,-0.8,2,5,0,0,"5,9,4","0.575634,0.360692,0.063674",-0.3894760310649872,-0.20173612236976624,-0.3894760310649872,-0.20173612236976624,-0.3497852385044098,-0.2321462631225586,0.9905513974061558,0.9905513974061558,0.9405507803222477
937,18,42,0.4,-0.8,2,5,0,0,"5,9,4","0.533654,0.408720,0.057626",-0.3872959017753601,-0.18694865703582764,-0.3872959017753601,-0.18694865703582764,-0.3477810323238373,-0.22216862440109253,0.9978310408393061,0.9978310408393061,0.9450214658566384
938,18,43,0.4,-0.8,2,5,0,0,"5,9,4","0.545905,0.384033,0.070062",-0.37722140550613403,-0.15595775842666626,-0.37722140550613403,-0.15595775842666626,-0.3347316086292267,-0.19096046686172485,1.0093876966298603,1.0093876966298603,0.9543373039152244
939,18,44,0.4,-0.8,2,5,0,0,"5,9,4","0.595607,0.322297,0.082095",-0.3867955803871155,-0.18194827437400818,-0.3867955803871155,-0.18194827437400818,-0.34169667959213257,-0.21127921342849731,1.0005174765419964,1.0005174765419964,0.9469456843237438
940,18,45,0.4,-0.8,2,5,0,0,"5,9,4","0.524183,0.428454,0.047363",-0.3878914415836334,-0.15104874968528748,-0.3878914415836334,-0.15104874968528748,-0.33933308720588684,-0.18136446177959442,1.0207402456089232,1.0207402456089232,0.9640141819426924
941,18,46,0.4,-0.8,2,5,0,0,"5,9,8","0.513492,0.426175,0.060333",-0.37497031688690186,-0.15491899847984314,-0.37497031688690186,-0.15491899847984314,-0.33592984080314636,-0.19291150569915771,1.0083196371082106,1.0083196371082106,0.9540173847981012
942,18,47,0.4,-0.8,2,5,0,0,"5,9,4","0.530484,0.401570,0.067946",-0.3860333561897278,-0.14804396033287048,-0.3860333561897278,-0.14804396033287048,-0.3430488407611847,-0.1859329342842102,1.0212223630049115,1.0212223630049115,0.9639501755554281
943,18,48,0.4,-0.8,2,5,0,0,"5,9,4","0.545892,0.392874,0.061235",-0.38196590542793274,-0.17565599083900452,-0.38196590542793274,-0.17565599083900452,-0.3435755968093872,-0.20956596732139587,1.0006378560832845,1.0006378560832845,0.9494824985830731
944,18,49,0.4,-0.8,2,5,0,0,"5,9,8","0.507706,0.432794,0.059500",-0.38072311878204346,-0.16167163848876953,-0.38072311878204346,-0.16167163848876953,-0.34146562218666077,-0.20017221570014954,1.0084600563782251,1.0084600563782251,0.9537109833186991
945,19,0,0.6,-0.8,3,8,0,0,"8,9,13","0.501176,0.313766,0.185058",-0.3749644160270691,-0.02370055764913559,-0.3749644160270691,-0.02370055764913559,-0.30279505252838135,-0.09780779480934143,1.2462730185289526,1.2462730185289526,1.1437275899007784
946,19,1,0.6,-0.8,3,8,0,0,"8,9,13","0.462949,0.364307,0.172743",-0.39204898476600647,0.011402890086174011,-0.39204898476600647,0.011402890086174011,-0.3204421401023865,-0.0698535218834877,1.281614543540865,1.281614543540865,1.174873445432404
947,19,2,0.6,-0.8,3,9,0,0,"9,8,13","0.423657,0.407799,0.168544",-0.4194546937942505,-0.009317852556705475,-0.4194546937942505,-0.009317852556705475,-0.3419557809829712,-0.08176754415035248,1.2901419034294905,1.2901419034294905,1.184541495247446
948,19,3,0.6,-0.8,3,8,0,0,"8,9,13","0.443473,0.382683,0.173844",-0.38260617852211,0.002043168991804123,-0.38260617852211,0.002043168991804123,-0.30863383412361145,-0.07963303476572037,1.2683801271686024,1.2683801271686024,1.1595447421790246
949,19,4,0.6,-0.8,3,8,0,0,"8,9,13","0.418450,0.390471,0.191079",-0.372391939163208,-0.02959863469004631,-0.372391939163208,-0.02959863469004631,-0.290561705827713,-0.10069473087787628,1.2405903219923267,1.2405903219923267,1.1323109163603131
950,19,5,0.6,-0.8,3,8,0,0,"8,9,13","0.427514,0.395942,0.176544",-0.3830697238445282,0.0003351755440235138,-0.3830697238445282,0.0003351755440235138,-0.30868467688560486,-0.08024557679891586,1.2676602364801224,1.2676602364801224,1.1592041544629752
951,19,6,0.6,-0.8,3,8,0,0,"8,9,11","0.355449,0.328670,0.315881",-0.3238234221935272,0.051673442125320435,-0.3238234221935272,0.051673442125320435,-0.25370892882347107,-0.06539120525121689,1.256502036375171,1.256502036375171,1.1262632980236806
952,19,7,0.6,-0.8,3,8,0,0,"8,9,11","0.346057,0.337427,0.316515",-0.37870755791664124,-0.0017046630382537842,-0.37870755791664124,-0.0017046630382537842,-0.3231920003890991,-0.09039732068777084,1.2629900747583187,1.2629900747583187,1.1643965956964668
953,19,8,0.6,-0.8,3,8,0,0,"8,9,11","0.375009,0.358003,0.266988",-0.39679834246635437,0.011779740452766418,-0.39679834246635437,0.011779740452766418,-0.33561956882476807,-0.07642874121665955,1.2855322954143285,1.2855322954143285,1.182767662774542
954,19,9,0.6,-0.8,3,8,0,0,"8,9,13","0.439656,0.374249,0.186095",-0.37542906403541565,0.009090475738048553,-0.37542906403541565,0.009090475738048553,-0.30223482847213745,-0.07470570504665375,1.2673157684235719,1.2673157684235719,1.157618028539647
955,19,10,0.6,-0.8,3,8,0,0,"8,9,13","0.446497,0.405255,0.148248",-0.41653934121131897,-0.01811307668685913,-0.41653934121131897,-0.01811307668685913,-0.3383163809776306,-0.08864536881446838,1.2824583397048155,1.2824583397048155,1.1774816525619674
956,19,11,0.6,-0.8,3,8,0,0,"8,9,13","0.394193,0.374323,0.231484",-0.3621957302093506,0.0014658346772193909,-0.3621957302093506,0.0014658346772193909,-0.29050153493881226,-0.08988445997238159,1.2522651905199462,1.2522651905199462,1.1389719328925962
957,19,12,0.6,-0.8,3,9,0,0,"9,8,11","0.369903,0.351447,0.278650",-0.4085710048675537,0.01480468362569809,-0.4085710048675537,0.01480468362569809,-0.34938451647758484,-0.0782698467373848,1.2965809439899698,1.2965809439899698,1.1925709095294317
958,19,13,0.6,-0.8,3,9,0,0,"9,8,13","0.398011,0.395878,0.206111",-0.40490615367889404,-0.0022805631160736084,-0.40490615367889404,-0.0022805631160736084,-0.32398760318756104,-0.08491577208042145,1.2830404037613616,1.2830404037613616,1.1683743166740843
959,19,14,0.6,-0.8,3,9,0,0,"9,8,13","0.413933,0.368020,0.218047",-0.3812810182571411,0.0029270127415657043,-0.3812810182571411,0.0029270127415657043,-0.31098678708076477,-0.07818809151649475,1.267913334807181,1.267913334807181,1.1622862631315638
960,19,15,0.6,-0.8,3,8,0,0,"8,9,13","0.450038,0.339145,0.210817",-0.39595359563827515,0.026153303682804108,-0.39595359563827515,0.026153303682804108,-0.32586804032325745,-0.07067672163248062,1.294006509199556,1.294006509199556,1.178619562225562
961,19,16,0.6,-0.8,3,9,0,0,"9,8,13","0.446780,0.407559,0.145661",-0.39961203932762146,-0.02038823440670967,-0.39961203932762146,-0.02038823440670967,-0.31782716512680054,-0.09072935581207275,1.267682426406635,1.267682426406635,1.1599446330542922
962,19,17,0.6,-0.8,3,8,0,0,"8,9,13","0.374124,0.373330,0.252546",-0.3833395838737488,0.0004905276000499725,-0.3833395838737488,0.0004905276000499725,-0.30811232328414917,-0.09616817533969879,1.2679675950080127,1.2679675950080127,1.1489330829535653
963,19,18,0.6,-0.8,3,9,0,0,"9,8,11","0.398215,0.352919,0.248866",-0.4099430441856384,0.03442389518022537,-0.4099430441856384,0.03442389518022537,-0.3447847068309784,-0.06750740855932236,1.3100565595983613,1.3100565595983613,1.1954762811437027
964,19,19,0.6,-0.8,3,8,0,0,"8,9,13","0.436018,0.376640,0.187342",-0.38575562834739685,-0.03471825644373894,-0.38575562834739685,-0.03471825644373894,-0.30586984753608704,-0.10071441531181335,1.2479464354847456,1.2479464354847456,1.1443777827394905
965,19,20,0.6,-0.8,3,9,0,0,"9,8,13","0.409999,0.326510,0.263492",-0.39037564396858215,0.01284276694059372,-0.39037564396858215,0.01284276694059372,-0.32915398478507996,-0.08263413608074188,1.2812327188820243,1.2812327188820243,1.1738572784451338
966,19,21,0.6,-0.8,3,11,0,0,"11,9,8","0.465011,0.280129,0.254860",-0.30144959688186646,-0.012701719999313354,-0.30144959688186646,-0.012701719999313354,-0.2700563669204712,-0.09024392068386078,1.1968500145843335,1.1968500145843335,1.1228320327391215
967,19,22,0.6,-0.8,3,9,0,0,"9,8,13","0.536985,0.300582,0.162433",-0.3740832507610321,-0.005004279315471649,-0.3740832507610321,-0.005004279315471649,-0.2737868130207062,-0.10208398103713989,1.2573211106634186,1.2573211106634186,1.118297887029145
968,19,23,0.6,-0.8,3,9,0,0,"9,8,13","0.580183,0.280992,0.138825",-0.37761178612709045,0.003801945596933365,-0.37761178612709045,0.003801945596933365,-0.27117469906806946,-0.09398388862609863,1.2656312148963518,1.2656312148963518,1.1213403166817228
969,19,24,0.6,-0.8,3,9,0,0,"9,8,13","0.397863,0.377163,0.224974",-0.3854924142360687,0.00821397453546524,-0.3854924142360687,0.00821397453546524,-0.3180065453052521,-0.08058047294616699,1.2745215287123435,1.2745215287123435,1.1663191986457415
970,19,25,0.6,-0.8,3,8,0,0,"8,9,11","0.385974,0.333331,0.280695",-0.392524391412735,0.026149511337280273,-0.392524391412735,0.026149511337280273,-0.32851430773735046,-0.07552036643028259,1.2913665949806998,1.2913665949806998,1.177713699984119
971,19,26,0.6,-0.8,3,9,0,0,"9,8,5","0.652503,0.224319,0.123178",-0.3680499196052551,0.006861403584480286,-0.3680499196052551,0.006861403584480286,-0.2542354464530945,-0.09675610065460205,1.2602166367105532,1.2602166367105532,1.106467432843569
972,19,27,0.6,-0.8,3,8,0,0,"8,9,13","0.383378,0.353727,0.262895",-0.3650403320789337,0.009569510817527771,-0.3650403320789337,0.009569510817527771,-0.2791667878627777,-0.08821377158164978,1.259645043408797,1.259645043408797,1.131182512173422
973,19,28,0.6,-0.8,3,8,0,0,"8,9,13","0.419867,0.401896,0.178237",-0.38738876581192017,0.0020383186638355255,-0.38738876581192017,0.0020383186638355255,-0.3199476897716522,-0.07869219779968262,1.2720857044463236,1.2720857044463236,1.1690118465743844
974,19,29,0.6,-0.8,3,9,0,0,"9,8,13","0.455510,0.338856,0.205634",-0.37652283906936646,0.002224072813987732,-0.37652283906936646,0.002224072813987732,-0.2904585301876068,-0.09216737747192383,1.2637880827996275,1.2637880827996275,1.137516336365701
975,19,30,0.6,-0.8,3,9,0,0,"9,8,13","0.556354,0.298478,0.145168",-0.39369508624076843,0.010591335594654083,-0.39369508624076843,0.010591335594654083,-0.28861290216445923,-0.08917215466499329,1.2823760126266295,1.2823760126266295,1.1379407346592136
976,19,31,0.6,-0.8,3,9,0,0,"9,8,13","0.522414,0.288682,0.188904",-0.33423131704330444,-0.012118663638830185,-0.33423131704330444,-0.012118663638830185,-0.24642261862754822,-0.1096726655960083,1.2221068504556916,1.2221068504556916,1.0922376471948019
977,19,32,0.6,-0.8,3,9,0,0,"9,8,13","0.418123,0.410339,0.171538",-0.41755279898643494,-0.010211702436208725,-0.41755279898643494,-0.010211702436208725,-0.3338872790336609,-0.0848839282989502,1.2880913219542471,1.2880913219542471,1.1762382607048776
978,19,33,0.6,-0.8,3,9,0,0,"9,8,13","0.418498,0.376677,0.204825",-0.3835762143135071,-0.025707658380270004,-0.3835762143135071,-0.025707658380270004,-0.30514708161354065,-0.09862847626209259,1.2517790538486633,1.2517790538486633,1.1450822038892856
979,19,34,0.6,-0.8,3,8,0,0,"8,9,11","0.373338,0.369047,0.257614",-0.3884822130203247,0.0243227481842041,-0.3884822130203247,0.0243227481842041,-0.3225226402282715,-0.07472148537635803,1.2870917133722513,1.2870917133722513,1.1734892183179262
980,19,35,0.6,-0.8,3,9,0,0,"9,8,13","0.461980,0.340930,0.197090",-0.3840957581996918,-0.014057163149118423,-0.3840957581996918,-0.014057163149118423,-0.295849472284317,-0.1034659594297409,1.259424711566292,1.259424711566292,1.1347713191058455
981,19,36,0.6,-0.8,3,9,0,0,"9,8,13","0.603642,0.278365,0.117993",-0.36326420307159424,-0.01354655995965004,-0.36326420307159424,-0.01354655995965004,-0.26301679015159607,-0.10292048752307892,1.2435380727064427,1.2435380727064427,1.1093772247520797
982,19,37,0.6,-0.8,3,9,0,0,"9,8,13","0.541831,0.294420,0.163749",-0.35434871912002563,-0.004497058689594269,-0.35434871912002563,-0.004497058689594269,-0.2613217234611511,-0.10093365609645844,1.24241957780757,1.24241957780757,1.1093100849107758
983,19,38,0.6,-0.8,3,9,0,0,"9,8,11","0.362039,0.322168,0.315792",-0.3838535249233246,0.012264527380466461,-0.3838535249233246,0.012264527380466461,-0.3260106146335602,-0.08092770725488663,1.27582969903693,1.27582969903693,1.1724165729840814
984,19,39,0.6,-0.8,3,11,0,0,"11,9,8","0.368063,0.334123,0.297814",-0.3932914435863495,0.001132432371377945,-0.3932914435863495,0.001132432371377945,-0.3426607549190521,-0.08668657392263412,1.2761038617993188,1.2761038617993188,1.1821274646529396
985,19,40,0.6,-0.8,3,8,0,0,"8,9,11","0.464961,0.342424,0.192615",-0.35813507437705994,-0.026406865566968918,-0.35813507437705994,-0.026406865566968918,-0.2970797121524811,-0.09586262702941895,1.2314500226941636,1.2314500226941636,1.1404216106201643
986,19,41,0.6,-0.8,3,8,0,0,"8,9,11","0.389310,0.363408,0.247282",-0.3761705160140991,-0.01384371891617775,-0.3761705160140991,-0.01384371891617775,-0.3179006278514862,-0.09273265302181244,1.253375671785111,1.253375671785111,1.1587789533434392
987,19,42,0.6,-0.8,3,9,0,0,"9,8,13","0.398276,0.379725,0.221999",-0.37313368916511536,0.008203454315662384,-0.37313368916511536,0.008203454315662384,-0.3052835464477539,-0.07520712912082672,1.2649830040581085,1.2649830040581085,1.159682286294956
988,19,43,0.6,-0.8,3,9,0,0,"9,13,8","0.406289,0.335415,0.258296",-0.39009255170822144,0.042510733008384705,-0.39009255170822144,0.042510733008384705,-0.3220478892326355,-0.06681001931428909,1.3000413824884278,1.3000413824884278,1.17802370851196
989,19,44,0.6,-0.8,3,9,0,0,"9,8,13","0.401412,0.373686,0.224902",-0.3546103537082672,-0.003939289599657059,-0.3546103537082672,-0.003939289599657059,-0.2801203727722168,-0.09794282913208008,1.2429777077848667,1.2429777077848667,1.1258313114031666
990,19,45,0.6,-0.8,3,9,0,0,"9,8,13","0.492227,0.347926,0.159847",-0.4029948115348816,-0.012613225728273392,-0.4029948115348816,-0.012613225728273392,-0.31552863121032715,-0.09705017507076263,1.2751378452010307,1.2751378452010307,1.1542664904318676
991,19,46,0.6,-0.8,3,9,0,0,"9,8,13","0.378066,0.372757,0.249178",-0.3573542535305023,-0.007937751710414886,-0.3573542535305023,-0.007937751710414886,-0.294139564037323,-0.0918123871088028,1.2425336099753992,1.2425336099753992,1.1406205569905297
992,19,47,0.6,-0.8,3,9,0,0,"9,8,13","0.394016,0.383369,0.222615",-0.38152721524238586,0.008723735809326172,-0.38152721524238586,0.008723735809326172,-0.31170016527175903,-0.07276236265897751,1.271782117787031,1.271782117787031,1.1662211507779754
993,19,48,0.6,-0.8,3,9,0,0,"9,8,13","0.459789,0.353726,0.186485",-0.38037243485450745,0.0019058436155319214,-0.38037243485450745,0.0019058436155319214,-0.3045179843902588,-0.07584336400032043,1.2665634974399402,1.2665634974399402,1.1586870231204753
994,19,49,0.6,-0.8,3,9,0,0,"9,8,13","0.413493,0.362579,0.223927",-0.38519012928009033,0.0037192516028881073,-0.38519012928009033,0.0037192516028881073,-0.3061685264110565,-0.08029157668352127,1.2714417903419832,1.2714417903419832,1.1572042226204835
995,20,0,0.8,-0.8,3,8,0,0,"8,11,9","0.368768,0.365635,0.265597",-0.3806931972503662,-0.05827256292104721,-0.3806931972503662,-0.05827256292104721,-0.33150526881217957,-0.13145844638347626,1.394344296416421,1.394344296416421,1.3142495890285522
996,20,1,0.8,-0.8,3,11,0,0,"11,8,9","0.456989,0.298046,0.244965",-0.3488343060016632,-0.06266579777002335,-0.3488343060016632,-0.06266579777002335,-0.3111427128314972,-0.13316749036312103,1.3650941317083007,1.3650941317083007,1.2958795176200437
997,20,2,0.8,-0.8,3,8,0,0,"8,9,13","0.377589,0.339254,0.283157",-0.31955578923225403,-0.0839884877204895,-0.31955578923225403,-0.0839884877204895,-0.2821636199951172,-0.16069093346595764,1.3289385429432947,1.3289385429432947,1.2568986367219772
998,20,3,0.8,-0.8,3,9,0,0,"9,8,4","0.391598,0.377662,0.230741",-0.3218074142932892,-0.036594584584236145,-0.3218074142932892,-0.036594584584236145,-0.2433139681816101,-0.08238422870635986,1.3569228802881579,1.3569228802881579,1.2662844986069377
999,20,4,0.8,-0.8,3,11,0,0,"11,15,8","0.525509,0.264413,0.210078",-0.2854510247707367,-0.03333909064531326,-0.2854510247707367,-0.03333909064531326,-0.2716740667819977,-0.10646720230579376,1.328899122246831,1.328899122246831,1.276508146033788
1000,20,5,0.8,-0.8,3,11,0,0,"11,15,8","0.515688,0.262472,0.221840",-0.3007216155529022,-0.03798115998506546,-0.3007216155529022,-0.03798115998506546,-0.28151193261146545,-0.10970112681388855,1.338753445367405,1.338753445367405,1.2830356950229413
1001,20,6,0.8,-0.8,3,9,0,0,"9,8,4","0.479197,0.302184,0.218619",-0.31732240319252014,-0.044576168060302734,-0.31732240319252014,-0.044576168060302734,-0.21761497855186462,-0.10208384692668915,1.3487307064563945,1.3487307064563945,1.233947811414146
1002,20,7,0.8,-0.8,3,8,0,0,"8,11,9","0.443541,0.282499,0.273961",-0.3189568519592285,-0.08096842467784882,-0.3189568519592285,-0.08096842467784882,-0.28385040163993835,-0.15442253649234772,1.3300642250871804,1.3300642250871804,1.2615474444205537
1003,20,8,0.8,-0.8,3,8,0,0,"8,11,9","0.391623,0.334088,0.274289",-0.313957542181015,-0.05786075070500374,-0.313957542181015,-0.05786075070500374,-0.2818513810634613,-0.13278454542160034,1.3385335524842508,1.3385335524842508,1.271054237055673
1004,20,9,0.8,-0.8,3,11,0,0,"11,8,9","0.376306,0.339087,0.284607",-0.32909679412841797,-0.04688454419374466,-0.32909679412841797,-0.04688454419374466,-0.29111695289611816,-0.1178794652223587,1.3572186486654738,1.3572186486654738,1.2867884942222032
1005,20,10,0.8,-0.8,3,9,0,0,"9,8,13","0.568870,0.325939,0.105190",-0.34154900908470154,-0.0526406392455101,-0.34154900908470154,-0.0526406392455101,-0.27223965525627136,-0.11599010229110718,1.3644340050913506,1.3644340050913506,1.2718362388561735
1006,20,11,0.8,-0.8,3,11,0,0,"11,8,9","0.405290,0.330929,0.263780",-0.3261307179927826,-0.039235919713974,-0.3261307179927826,-0.039235919713974,-0.2899564504623413,-0.11285796016454697,1.3590189034227536,1.3590189034227536,1.2884755515001802
1007,20,12,0.8,-0.8,3,9,0,0,"9,13,5","0.608392,0.332141,0.059467",-0.44450145959854126,0.09756652265787125,-0.44450145959854126,0.09756652265787125,-0.375015527009964,0.014987267553806305,1.5344085328031263,1.5344085328031263,1.429988019176847
1008,20,13,0.8,-0.8,3,9,0,0,"9,8,5","0.516525,0.338146,0.145329",-0.3151821196079254,-0.11331549286842346,-0.3151821196079254,-0.11331549286842346,-0.2505086064338684,-0.17451784014701843,1.3096437577554292,1.3096437577554292,1.2226186095778107
1009,20,14,0.8,-0.8,3,11,0,0,"11,8,9","0.450856,0.299999,0.249145",-0.32571423053741455,-0.049855753779411316,-0.32571423053741455,-0.049855753779411316,-0.2944228947162628,-0.12287218868732452,1.3527560456240062,1.3527560456240062,1.2869590301684892
1010,20,15,0.8,-0.8,3,8,0,0,"8,9,11","0.517113,0.255032,0.227856",-0.4129321873188019,-0.08520687371492386,-0.4129321873188019,-0.08520687371492386,-0.35711508989334106,-0.14857229590415955,1.4078827026490404,1.4078827026490404,1.3278830464022247
1011,20,16,0.8,-0.8,3,11,0,0,"11,8,9","0.510550,0.247438,0.242012",-0.3253763020038605,-0.045615531504154205,-0.3253763020038605,-0.045615531504154205,-0.2972928285598755,-0.1270940899848938,1.3548312616040583,1.3548312616040583,1.2871883760126916
1012,20,17,0.8,-0.8,3,11,0,0,"11,8,9","0.519348,0.293750,0.186902",-0.30196186900138855,-0.03471093624830246,-0.30196186900138855,-0.03471093624830246,-0.2787137031555176,-0.105728879570961,1.3416360578901356,1.3416360578901356,1.282823308970212
1013,20,18,0.8,-0.8,3,8,0,0,"8,9,11","0.364744,0.337441,0.297815",-0.3222348392009735,-0.054899491369724274,-0.3222348392009735,-0.054899491369724274,-0.28356674313545227,-0.12616553902626038,1.347065626566698,1.347065626566698,1.275997557844427
1014,20,19,0.8,-0.8,3,11,0,0,"11,8,15","0.528525,0.260919,0.210556",-0.3179131746292114,-0.06363383680582047,-0.3179131746292114,-0.06363383680582047,-0.2959660291671753,-0.12947043776512146,1.338642966704296,1.338642966704296,1.284815718661382
1015,20,20,0.8,-0.8,3,8,0,0,"8,9,11","0.407371,0.301844,0.290786",-0.3646872043609619,-0.07095757126808167,-0.3646872043609619,-0.07095757126808167,-0.31485047936439514,-0.1426635980606079,1.3740448125492442,1.3740448125492442,1.294211241124743
1016,20,21,0.8,-0.8,3,11,0,0,"11,9,8","0.408915,0.304929,0.286156",-0.31649258732795715,-0.03715787082910538,-0.31649258732795715,-0.03715787082910538,-0.28590938448905945,-0.11248961836099625,1.3522144103640739,1.3522144103640739,1.2852508378456
1017,20,22,0.8,-0.8,3,11,0,0,"11,8,9","0.362938,0.359741,0.277321",-0.310970276594162,-0.053340695798397064,-0.310970276594162,-0.053340695798397064,-0.28159573674201965,-0.1270400583744049,1.3385645565405244,1.3385645565405244,1.2738620100981255
1018,20,23,0.8,-0.8,3,11,0,0,"11,9,8","0.436087,0.302963,0.260950",-0.33107542991638184,-0.028937868773937225,-0.33107542991638184,-0.028937868773937225,-0.29946771264076233,-0.10095016658306122,1.3688931435182974,1.3688931435182974,1.3028813916622495
1019,20,24,0.8,-0.8,3,11,0,0,"11,9,10","0.543135,0.232284,0.224581",-0.32191941142082214,-0.0216355100274086,-0.32191941142082214,-0.0216355100274086,-0.30149948596954346,-0.10628103464841843,1.3654868893450192,1.3654868893450192,1.301747717677906
1020,20,25,0.8,-0.8,3,9,0,0,"9,13,8","0.506409,0.298292,0.195300",-0.3050747215747833,-0.04589937627315521,-0.3050747215747833,-0.04589937627315521,-0.2520503103733063,-0.1403559148311615,1.3378557063333854,1.3378557063333854,1.2417488371868137
1021,20,26,0.8,-0.8,3,11,0,0,"11,8,9","0.363040,0.350392,0.286568",-0.3022088408470154,-0.049462612718343735,-0.3022088408470154,-0.049462612718343735,-0.2770795226097107,-0.12820792198181152,1.3334806704819144,1.3334806704819144,1.2694112391629273
1022,20,27,0.8,-0.8,3,11,0,0,"11,8,9","0.397792,0.352511,0.249697",-0.3791057765483856,-0.06027618795633316,-0.3791057765483856,-0.06027618795633316,-0.33361634612083435,-0.13694587349891663,1.3919345352401404,1.3919345352401404,1.3132885421195397
1023,20,28,0.8,-0.8,3,11,0,0,"11,9,8","0.491042,0.269504,0.239454",-0.32122939825057983,-0.025665510445833206,-0.32122939825057983,-0.025665510445833206,-0.29480212926864624,-0.09838663041591644,1.3626258713287627,1.3626258713287627,1.3003280442374123
1024,20,29,0.8,-0.8,3,8,0,0,"8,11,9","0.379602,0.317349,0.303049",-0.3346960246562958,-0.052818600088357925,-0.3346960246562958,-0.052818600088357925,-0.29215508699417114,-0.1254453957080841,1.3586077847358016,1.3586077847358016,1.283677003073074
1025,20,30,0.8,-0.8,3,11,0,0,"11,8,15","0.523339,0.239340,0.237321",-0.29944443702697754,-0.03632662817835808,-0.29944443702697754,-0.03632662817835808,-0.28624892234802246,-0.11395744979381561,1.3386467379181872,1.3386467379181872,1.2847533234032305
1026,20,31,0.8,-0.8,3,8,0,0,"8,9,11","0.436609,0.299120,0.264271",-0.3249729573726654,-0.06261656433343887,-0.3249729573726654,-0.06261656433343887,-0.2771924138069153,-0.11974084377288818,1.345101663821446,1.345101663821446,1.2740078555464212
1027,20,32,0.8,-0.8,3,11,0,0,"11,15,9","0.580015,0.226906,0.193080",-0.2700115144252777,-0.025059334933757782,-0.2700115144252777,-0.025059334933757782,-0.2527253329753876,-0.11482454836368561,1.3211577026895716,1.3211577026895716,1.2560637030872153
1028,20,33,0.8,-0.8,3,11,0,0,"11,8,9","0.418370,0.340093,0.241537",-0.32963526248931885,-0.053304046392440796,-0.32963526248931885,-0.053304046392440796,-0.292304664850235,-0.12592291831970215,1.3541161964149215,1.3541161964149215,1.283553424248563
1029,20,34,0.8,-0.8,3,11,0,0,"11,8,9","0.376125,0.372556,0.251319",-0.2988121211528778,-0.05006234347820282,-0.2988121211528778,-0.05006234347820282,-0.2720288336277008,-0.12681671977043152,1.3303362605980082,1.3303362605980082,1.2658679034203413
